ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_company_historical_hit_rate,feat_ctgov_asset_maturity_score,feat_ctgov_n_late_stage_trials_sponsor,feat_ctgov_pipeline_maturity_score,feat_days_to_primary_completion,feat_design_quality_score,feat_disease_molecular_heterogeneity_score,feat_enrichment_relevance_score,feat_enrollment_log,feat_heritability_proxy_score,feat_lead_asset_dependency_score,feat_log_market_cap,feat_n_trials_for_company,feat_n_unique_drugs_for_company,feat_ot_genetic_evidence_score,feat_ot_gwas_signal,feat_ot_monogenic_signal,feat_ot_n_genetic_targets,feat_ot_somatic_signal,feat_phase_num,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_regulatory_stage_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_trial_quality_score,feat_volatility,feat_active_not_recruiting_at_event_flag,feat_biomarker_stratified_flag,feat_blinded_flag,feat_breakthrough_flag,feat_cns_flag,feat_completed_at_event_flag,feat_controlled_flag,feat_fast_track_flag,feat_has_predictive_biomarker,feat_late_stage_flag,feat_nda_bla_flag,feat_oncology_flag,feat_open_label_flag,feat_orphan_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_primary_endpoint_known_flag,feat_priority_review_flag,feat_randomized_flag,feat_rare_disease_flag,feat_recent_ctgov_update_flag,feat_single_asset_company_flag,feat_small_trial_flag,feat_targeted_mechanism_flag,feat_targeted_therapy_exists,feat_terminated_at_event_flag,feat_withdrawn_at_event_flag,feat_mesh_level1_encoded,feat_heritability_level,feat_genetic_basis_encoded,feat_ot_genetic_basis,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Other,feat_therapeutic_superclass_Respiratory,feat_genetic_basis_monogenic,feat_genetic_basis_none,feat_genetic_basis_polygenic,feat_genetic_basis_somatic,feat_genetic_basis_unknown,split
ZVRA,2021-01-08,Arimoclomol,NCT02753530,0,4,0.75,0.1718,5,0.0,3.0151,6.0,2.2678,4.0,3.0,0.5,0.125,5.030437921392435,0.4,0.4,2.7013088852280753,8,4,0.947176,0.0,0.947176,2,0.0,2.0,3.0438,0.0,0,0.0,0.0,3.0,37.76,0.0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,1.0,-1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,train
SAVA,2021-01-13,SavaKey,,1,1,0.1111,0.1718,5,0.75,0.0,27.0,2.1106,-1.0,0.0,0.5,0.125,5.10594547390058,0.4,0.2,2.041787318971752,9,5,0.954995,0.95337,0.954995,6,0.0,2.0,2.5167,0.0,0,109.5,69.0,0.0,6.15,0.0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
FULC,2021-01-20,Losmapimod oral tablet,NCT04003974,1,1,0.4,0.1718,1,0.0,2.0207,6.0,2.1106,9.0,2.0,0.5,0.125,4.394449154672439,0.4,0.4,2.7467120225166606,5,4,0.827461,0.0,0.827461,1,0.0,2.0,0.6438,0.0,0,109.5,71.0,3.0,6.14,0.0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,10.0,1.0,-1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,train
ORMP,2021-01-22,ondansetron oral soluble film,,1,1,0.0833,0.1718,5,0.0,1.0,27.0,2.1106,-1.0,1.0,0.5,0.125,5.10594547390058,0.4,0.2,2.133858125203335,12,7,0.4,0.0,0.0,0,0.0,3.0,2.0318,1.5,0,109.5,326.0,1.0,4.97,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
SAVA,2021-02-02,simufilam,,1,3,0.5556,0.1718,6,0.8,2.0207,27.0,2.1106,-1.0,2.0,0.5,0.125,5.10594547390058,0.4,0.2,2.041787318971752,9,5,0.943642,0.943642,0.0,0,0.0,2.0,2.5167,0.0,0,89.0,19.0,0.0,8.78,0.0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
VTVT,2021-02-02,cadisegliatin,,1,1,0.3333,0.1718,3,0.5,0.7071,27.0,2.1106,-1.0,0.0,0.5,0.125,5.10594547390058,0.4,0.7,2.176958980586908,3,2,0.905093,0.905093,0.865457,5,0.0,2.0,0.4394,0.0,0,109.5,405.0,0.0,7.25,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,4.0,1.0,-1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,train
SAVA,2021-02-03,savaisept,,1,1,0.1111,0.1718,7,0.8333333333333334,0.0,27.0,2.1106,-1.0,0.5,0.5,0.125,5.10594547390058,0.4,0.2,2.041787318971752,9,5,0.954995,0.95337,0.954995,6,0.0,2.5,2.5167,1.0,0,109.5,0.0,0.5,7.45,0.0,0.0,0,0,1,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
AVXL,2021-02-03,,,1,1,0.0769,0.1718,6,0.3333333333333333,1.7889,27.0,2.1106,-1.0,0.0,0.5,0.125,5.10594547390058,0.4,0.4,2.613313161455459,13,4,0.954995,0.95337,0.954995,6,0.0,2.0,3.6438,0.0,0,109.5,88.0,0.0,5.59,0.0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
SLNO,2021-02-04,DCCR,,1,1,1.0,0.1718,1,0.0,2.5981,27.0,2.1106,-1.0,1.0,0.5,0.125,5.10594547390058,0.4,1.0,3.321908973547509,3,1,0.947176,0.0,0.947176,3,0.0,3.0,2.0773,1.5,0,109.5,71.0,1.0,5.12,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
ZVRA,2021-02-08,arimoclomol,,1,1,0.75,0.1718,7,0.0,3.0151,27.0,2.1106,-1.0,1.0,0.5,0.125,5.10594547390058,0.4,0.4,2.7013088852280753,8,4,0.976618,0.0,0.976618,2,0.0,3.0,3.0438,1.5,0,109.5,27.0,1.0,9.5,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
TMDX,2021-02-09,OCS Heart System,,1,1,1.0,0.1718,1,0.0,0.0,27.0,2.1106,-1.0,2.0,0.5,0.125,5.10594547390058,0.4,1.0,3.695849270237379,1,1,0.4,0.0,0.0,0,0.0,2.0,0.2773,0.0,0,109.5,71.0,0.0,6.52,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0.0,0.0,7.0,1.0,-1.0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
FOLD,2021-02-12,Migalastat HCl 150 mg,NCT03500094,0,2,0.6667,0.1718,3,0.0,2.8284,28.0,4.8666,-9.0,1.0,0.5,0.475,3.1354942159291497,0.4,0.7,3.6539742734055927,3,2,0.979693,0.0,0.979693,1,0.0,3.0,2.2394,1.5,0,9.0,9.0,1.0,11.67,0.0,1.0,0,0,0,0.0,0,0,0,1.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
IMUX,2021-02-16,IMU-838,,1,1,1.0,0.1718,1,0.0,2.6667,27.0,2.1106,-1.0,0.0,0.35,0.1625,5.10594547390058,0.4,1.0,2.0888445627270045,1,1,0.912867,0.912867,0.0,0,0.0,2.0,0.2773,0.0,0,109.5,71.0,0.0,6.5,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0.0,0.0,6.0,1.0,-1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,train
ENTX,2021-03-12,EB613,,1,1,0.2857,0.1718,4,0.0,0.0,27.0,2.1106,-1.0,0.0,0.5,0.125,5.10594547390058,0.4,0.4,1.8041394323353503,7,3,0.912212,0.912212,0.889774,6,0.0,2.0,0.5545,0.0,0,109.5,818.0,0.0,11.14,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,10.0,1.0,-1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,train
PRTC,2021-03-16,Teplizumab,,1,1,0.5,0.1718,1,0.0,3.5777,27.0,2.1106,-1.0,2.0,0.5,0.375,5.10594547390058,0.4,0.7,2.607776603741693,2,2,0.984996,0.945789,0.984996,20,0.0,2.0,0.4394,0.0,0,109.5,71.0,0.0,2.91,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1.0,0,0.0,0.0,4.0,1.0,-1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,train
KURA,2021-03-25,Tipifarnib,NCT02464228,0,3,1.0,0.1718,3,0.0,6.784,10.0,3.4112,7.0,0.0,0.6,0.35,4.189654742026425,0.4,1.0,2.8806421264042847,5,1,0.4,0.0,0.0,0,0.0,2.0,0.2773,0.0,0,100.0,100.0,0.0,7.36,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,0,1.0,1.0,0,0,0.0,0,0.0,1,0.0,1.0,0,0.0,0.0,1.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
IMMP,2021-03-25,,,1,1,0.2,0.1718,1,0.0,1.7889,27.0,2.1106,-1.0,1.0,0.6,0.4499999999999999,5.10594547390058,0.4,0.4,2.615002614524588,5,3,0.4,0.0,0.0,0,0.0,3.0,1.7545,1.5,0,109.5,71.0,1.0,7.17,0.0,1.0,0,0,0,0.0,0,0,0,1.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
GALT,2021-04-06,belapectin,,1,1,1.0,0.1718,1,0.0,1.6667,27.0,2.1106,-1.0,0.5,0.5,0.125,5.10594547390058,0.4,1.0,2.2835273648616936,4,1,0.4,0.0,0.0,0,0.0,2.5,0.8773,1.0,0,109.5,71.0,0.5,7.27,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0.0,0.0,8.0,1.0,-1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,train
ENTX,2021-04-23,EBP05,NCT04003467,0,1,0.2857,0.1718,5,0.25,1.0,3.0,1.1339,5.0,3.0,0.5,0.125,5.087596335232384,0.4,0.4,1.8041394323353503,7,3,0.912212,0.912212,0.889774,6,0.0,2.0,0.5545,0.0,0,109.5,41.0,3.0,9.19,0.0,0.0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,10.0,1.0,-1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,train
LNTH,2021-05-27,Pylarify,,1,1,0.5,0.1718,2,0.0,2.5981,27.0,2.1106,-1.0,2.0,0.6,0.1,5.10594547390058,0.4,0.7,3.707007783965554,2,2,0.976169,0.943148,0.976169,4,0.941549,2.0,1.0394,0.0,0,109.5,503.0,0.0,4.59,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,-1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
ENTX,2021-06-17,EB613,,1,2,0.2857,0.1718,7,0.1666666666666666,0.0,27.0,2.1106,-1.0,0.0,0.5,0.125,5.10594547390058,0.4,0.4,1.8041394323353503,7,3,0.912212,0.912212,0.889774,6,0.0,2.0,0.5545,0.0,0,96.0,50.0,0.0,5.3,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,10.0,1.0,-1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,train
BEAM,2021-06-28,BEAM-101,,1,1,1.0,0.1718,1,0.0,0.7071,27.0,2.1106,-1.0,2.0,0.5,0.125,5.10594547390058,0.4,1.0,3.4605971888976015,2,1,0.846459,0.0,0.846459,1,0.0,2.0,0.2773,0.0,0,109.5,71.0,0.0,5.17,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
BEAM,2021-06-30,BEAM-101,,1,2,1.0,0.1718,2,1.0,0.7071,27.0,2.1106,-1.0,2.0,0.5,0.125,5.10594547390058,0.4,1.0,3.4605971888976015,2,1,0.846459,0.0,0.846459,1,0.0,2.0,0.2773,0.0,0,1.0,1.0,0.0,5.19,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
FBRX,2021-07-21,FB-401,NCT04504279,0,2,1.0,0.1718,2,0.0,1.1547,3.0,1.8371,-6.0,3.0,0.5,0.125,5.043425116919247,0.4,1.0,2.578180609627778,2,1,0.902151,0.902151,0.607931,1,0.0,2.0,0.2773,0.0,0,6.0,6.0,4.0,6.26,0.0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0.0,3.0,1.0,-1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,train
GRCE,2021-08-03,Ketamine,NCT04037085,0,2,0.4286,0.1718,6,0.0,1.5305,2.0,0.7906,-1.0,0.0,0.5,0.125,2.1972245773362196,0.4,0.7,1.8221680793680175,7,2,0.4,0.0,0.0,0,0.0,2.0,2.8394,0.0,0,1.0,1.0,0.0,6.94,0.0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,2.0,1.0,-1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
GRCE,2021-08-04,Ketamine,NCT04037085,0,3,0.4286,0.1718,7,0.0,1.5305,2.0,0.7906,-2.0,0.0,0.5,0.125,2.1972245773362196,0.4,0.7,1.8221680793680175,7,2,0.4,0.0,0.0,0,0.0,2.0,2.8394,0.0,0,0.0,0.0,0.0,8.33,0.0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,2.0,1.0,-1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
SRPT,2021-08-05,Elevidys,,1,1,0.3333,0.1718,4,0.5,1.8974,27.0,2.1106,-1.0,1.0,0.5,0.125,5.10594547390058,0.4,0.2,3.244573972817435,9,7,0.928567,0.0,0.928567,2,0.0,3.0,3.8318,1.5,0,109.5,147.0,1.0,3.72,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,10.0,1.0,-1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,train
EDIT,2021-08-05,,,1,1,1.0,0.1718,1,0.0,1.7889,27.0,2.1106,-1.0,0.0,0.5,0.125,5.10594547390058,0.4,1.0,2.332034277027518,1,0,0.4,0.0,0.0,0,0.0,1.5,0.0,0.0,0,109.5,71.0,0.0,5.59,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
AXSM,2021-08-09,AXS-05,NCT04608396,1,9,0.4333,0.1718,21,0.2105263157894736,3.6148,33.0,6.1696,-9.0,2.0,0.5,0.125,3.80666248977032,0.4,0.2,3.923425368671586,30,12,0.4,0.0,0.0,0,0.0,2.0,4.026,0.0,0,9.0,9.0,3.0,14.27,0.0,0.0,1,0,1,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,1.0,0.0,0,0.0,0.0,2.0,1.0,-1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
URGN,2021-08-27,,,1,1,0.1667,0.1718,5,0.0,1.7889,27.0,2.1106,-1.0,2.0,0.5,0.125,5.10594547390058,0.4,0.4,3.0068082084925787,6,4,0.4,0.0,0.0,0,0.0,2.0,1.8438,0.0,0,109.5,601.0,0.0,3.49,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
APLS,2021-09-10,mitapivat,,1,1,0.1111,0.1718,6,0.0,2.8868,27.0,2.1106,-1.0,1.0,0.5,0.125,5.10594547390058,0.4,0.2,3.4280213440860496,9,5,0.889774,0.0,0.889774,1,0.0,3.0,3.7167,1.5,0,109.5,73.0,1.0,12.35,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
CRDL,2021-10-04,Nitroglycerin I,NCT03158532,0,2,0.25,0.1718,3,0.0,0.9487,5.0,2.2454,-2.0,5.0,0.5,0.125,7.621195162809845,0.4,0.2,2.056523724079101,8,5,0.4,0.0,0.0,0,0.0,3.0,3.7167,1.5,0,2.0,2.0,5.0,10.21,0.0,0.0,0,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
PTGX,2021-10-11,PTG-300,NCT04202965,1,3,0.5,0.1718,3,0.0,2.3333,9.0,2.7111,-4.0,0.0,0.5,0.125,2.833213344056216,0.4,0.4,3.760150964513522,6,4,0.93232,0.708726,0.93232,8,0.0,2.0,1.2438,0.0,0,4.0,4.0,0.0,10.86,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
NRXP,2021-10-12,ZYESAMI,,1,1,0.5,0.1718,1,0.0,1.7889,27.0,2.1106,-1.0,2.0,0.35,0.1625,5.10594547390058,0.4,0.7,1.7411515988517852,2,2,0.4,0.0,0.0,0,0.0,2.0,1.0394,0.0,0,109.5,71.0,0.0,9.16,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,6.0,1.0,-1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,train
OCUL,2021-10-22,,,1,1,0.1429,0.1718,6,0.2,1.7889,27.0,2.1106,-1.0,1.0,0.5,0.125,5.10594547390058,0.4,0.4,3.2891874682207343,7,4,0.4,0.0,0.0,0,0.0,3.0,3.6438,1.5,0,109.5,71.0,1.0,11.87,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
IFRX,2021-10-28,IFX-1 + BSC,NCT04333420,1,1,0.2,0.1718,5,0.0,0.7071,15.0,4.1231,4.0,4.5,0.35,0.1625,5.991464547107982,0.4,0.4,1.7944880466591695,10,3,0.4,0.0,0.0,0,0.0,2.5,1.7545,1.0,0,109.5,196.0,4.5,7.7,0.0,0.0,0,0,0,0.0,1,0,0,1.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,6.0,1.0,-1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,train
ACAD,2021-11-01,Trofinetide,NCT04181723,1,2,0.25,0.1718,8,0.6666666666666666,2.7735,45.0,7.2169,-3.0,4.0,0.5,0.475,5.236441962829949,0.4,0.2,3.618581480328453,12,6,0.936072,0.0,0.936072,1,0.0,3.0,3.7784,1.5,0,3.0,3.0,5.0,4.01,0.0,1.0,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,-1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
KNSA,2021-11-02,mavrilimumab,NCT04447469,1,2,0.6,0.1718,4,0.0,2.7735,8.0,2.846,11.0,4.5,0.35,0.4125,6.703188113240863,0.4,0.7,3.527913324054898,5,2,0.283841,0.283841,0.0,0,0.0,2.5,2.8394,1.0,0,445.0,445.0,5.5,4.47,0.0,0.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,1.0,0,0.0,0.0,6.0,1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,train
CRDF,2021-11-18,Onvansertib,NCT03303339,1,2,0.875,0.1718,3,0.5,2.7735,9.0,3.4674,0.0,-1.0,0.6,0.1,4.290459441148391,0.4,0.4,2.116275587580544,8,3,0.906661,0.0,0.906661,27,0.88981,1.5,0.5545,0.0,0,0.0,0.0,-1.0,5.43,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,1.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,-1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,train
NVAX,2021-11-29,SARS-CoV-2 rS/Matrix-M1 Adjuvant,NCT04533399,0,1,0.2667,0.1718,3,0.5,4.5873,44.0,6.3278,9.0,4.0,0.35,0.1625,8.394573477868327,0.4,0.2,3.216878141702857,15,9,0.4,0.0,0.0,0,0.0,2.0,3.921,0.0,0,109.5,395.0,5.0,8.64,0.0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,6.0,1.0,-1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,train
ARDX,2021-11-30,tenapanor,,1,1,0.5,0.1718,2,0.0,4.4836,27.0,2.1106,-1.0,1.0,0.5,0.125,5.10594547390058,0.4,0.4,3.2018066429570218,4,3,0.4,0.0,0.0,0,0.0,3.0,1.7545,1.5,0,109.5,745.0,1.0,7.47,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
GLUE,2021-12-01,Chlorhexidine gluconate solution,NCT03883828,0,1,0.2,0.1718,3,0.0,2.2947,47.0,2.7097,2.0,2.5,0.5,0.125,4.394449154672439,0.4,0.2,3.131394081817373,10,7,0.857464,0.857464,0.0,0,0.0,2.5,3.8318,1.0,0,109.5,13.0,3.5,12.6,0.0,0.0,0,0,0,0.0,1,0,0,1.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,9.0,1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,train
ANVS,2021-12-01,Posiphen,NCT02925650,0,2,0.4286,0.1718,2,0.0,2.0,6.0,2.4749,10.0,2.0,0.5,0.125,2.9444389791664403,0.4,0.7,1.8512583487190752,7,2,0.954995,0.95337,0.954995,6,0.0,1.5,2.8394,0.0,0,106.0,106.0,3.0,14.83,0.0,0.0,1,0,1,0.0,1,0,0,0.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,1.0,0.0,0,0.0,0.0,2.0,1.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,train
NVAX,2021-12-02,SARS-CoV-2 rS/Matrix-M1 Adjuvant,NCT04533399,0,2,0.2667,0.1718,4,0.3333333333333333,4.5873,44.0,6.3278,6.0,4.0,0.35,0.1625,8.394573477868327,0.4,0.2,3.216878141702857,15,9,0.4,0.0,0.0,0,0.0,2.0,3.921,0.0,0,2.0,2.0,5.0,10.61,0.0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,6.0,1.0,-1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,train
RPID,2021-12-06,SATURNO II association,NCT03580473,0,2,1.0,0.1718,2,0.0,0.7071,85.0,9.6438,-5.0,3.0,0.5,0.125,4.77912349311153,0.4,1.0,2.2830749747354715,2,1,0.4,0.0,0.0,0,0.0,2.0,0.2773,0.0,0,5.0,5.0,4.0,15.0,0.0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
