ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_company_historical_hit_rate,feat_ctgov_asset_maturity_score,feat_ctgov_n_late_stage_trials_sponsor,feat_ctgov_pipeline_maturity_score,feat_days_to_primary_completion,feat_design_quality_score,feat_enrollment_log,feat_lead_asset_dependency_score,feat_log_market_cap,feat_n_trials_for_company,feat_n_unique_drugs_for_company,feat_phase_num,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_regulatory_stage_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_trial_quality_score,feat_volatility,feat_active_not_recruiting_at_event_flag,feat_blinded_flag,feat_breakthrough_flag,feat_cns_flag,feat_completed_at_event_flag,feat_controlled_flag,feat_fast_track_flag,feat_has_predictive_biomarker,feat_late_stage_flag,feat_nda_bla_flag,feat_oncology_flag,feat_open_label_flag,feat_orphan_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_primary_endpoint_known_flag,feat_priority_review_flag,feat_randomized_flag,feat_rare_disease_flag,feat_recent_ctgov_update_flag,feat_single_asset_company_flag,feat_small_trial_flag,feat_targeted_therapy_exists,feat_terminated_at_event_flag,feat_withdrawn_at_event_flag,feat_mesh_level1_encoded,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Other,feat_therapeutic_superclass_Respiratory,feat_genetic_basis_monogenic,feat_genetic_basis_none,feat_genetic_basis_polygenic,feat_genetic_basis_somatic,feat_genetic_basis_unknown,split
CCCC,2025-09-15,cemsidomide,NCT04756726,1,2,0.6667,0.1718,3,0.5,0.5,1.0,1.0206,108.0,0.0,5.41610040220442,0.7,2.417803722639881,3,2,1.0,0.4394,0.0,0,11.0,11.0,0.0,6.25,1.0,0,0,0,0.0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0,1.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
PALI,2025-09-17,PALI-2108,NCT07428096,0,6,1.0,0.0197,6,0.0,0.0,4.0,1.7008,136.0,0.0,1.9459101490553132,1.0,2.4217684012069243,7,1,1.0,0.2773,0.0,0,-1.0,-1.0,1.0,11.01,1.0,1,0,0,0.0,1,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,val
PALI,2025-09-17,PALI-2108,NCT07428096,0,5,1.0,0.0197,5,0.0,0.0,4.0,1.7008,136.0,0.0,1.9459101490553132,1.0,2.4217684012069243,7,1,1.0,0.2773,0.0,0,40.0,40.0,1.0,11.01,1.0,1,0,0,0.0,1,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,val
LLY,2025-09-19,Tirzepatide Dose 1,NCT05260021,0,1,0.009,0.0073,106,0.0,4.7143,60.0,1.2667,-415.0,3.0,4.605170185988092,0.2,5.996687893411713,111,45,3.0,4.5315,2.0,0,244.0,41.0,4.0,2.74,0.0,1,0,0,1.0,1,0,0,1.0,0,0,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,val
IONS,2025-09-22,zilganersen,NCT04849741,0,1,0.0714,0.1718,14,0.0,0.7071,75.0,6.7612,-30.0,3.0,4.007333185232471,0.2,4.11578153344747,14,10,3.0,3.9592,2.0,0,244.0,213.0,4.0,3.18,1.0,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,1,0,1.0,0,0.0,0,0.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,val
MBX,2025-09-22,canvuparatide,,1,1,0.5,0.268,2,0.0,0.0,11.0,2.0166000000000004,-5.0,3.0,5.257481808475758,0.7,3.1648285343444815,2,2,2.0,0.4394,0.0,0,244.0,405.0,4.0,12.07,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,val
QURE,2025-09-24,AMT-130,NCT04120493,1,3,1.0,2.0568,3,0.5,1.1547,7.0,3.3588,-5.0,-1.0,3.784189633918261,1.0,2.108903127667314,4,1,1.5,0.2773,1.5,2,441.0,441.0,0.0,6.16,0.0,1,0,1,0.0,1,0,0,0.0,1,0,1,0,0.0,0.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,val
QURE,2025-09-24,AMT-130,NCT04120493,1,4,1.0,2.0568,4,0.6666666666666666,1.1547,7.0,3.3588,-5.0,-1.0,3.784189633918261,1.0,2.108903127667314,4,1,1.5,0.2773,1.5,2,-1.0,-1.0,0.0,6.16,0.0,1,0,1,0.0,1,0,0,0.0,1,0,1,0,0.0,0.0,1,0,0.0,0,0.0,1,1.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,val
PEPG,2025-09-25,PGN-EDODM1,NCT06204809,1,1,0.6667,0.3828,2,1.0,1.0,4.0,2.0412,34.0,2.0,3.218875824868201,0.7,2.6310376965367404,3,2,1.0,0.4394,0.0,0,244.0,421.0,3.0,13.03,0.0,0,0,1,0.0,1,0,1,0.0,0,0,0,0,0.0,1.0,0,0,1.0,0,0.0,0,1.0,1,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,val
MLTX,2025-09-29,sonelokimab,NCT06641076,1,2,0.6667,0.3176,3,1.0,2.8868,9.0,3.7689,494.0,5.0,6.8679744089702925,0.7,3.093596768608228,3,2,3.0,1.0394,2.0,0,826.0,825.0,6.0,5.17,0.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,val
KALA,2025-09-29,KPI-012,NCT05727878,1,5,1.0,0.6873,5,0.25,0.7071,1.0,0.7071,1.0,3.0,4.6443908991413725,1.0,1.4871383754771863,5,1,2.0,0.2773,1.5,2,-1.0,-1.0,3.0,10.74,1.0,0,0,0,0.0,1,0,0,0.0,1,0,0,0,1.0,1.0,1,0,1.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,val
KALA,2025-09-29,KPI-012,NCT05727878,1,4,1.0,0.6873,4,0.0,0.7071,1.0,0.7071,1.0,3.0,4.6443908991413725,1.0,1.4871383754771863,5,1,2.0,0.2773,1.5,2,916.0,916.0,3.0,8.02,1.0,0,0,0,0.0,1,0,0,0.0,1,0,0,0,1.0,1.0,1,0,1.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,val
ARTV,2025-10-01,AlloNK,NCT06265220,0,1,1.0,0.8607,1,0.0,0.5,4.0,2.2981,-5.0,-1.0,3.951243718581427,1.0,2.1550322287909704,1,1,1.0,0.2773,0.0,0,244.0,127.0,-1.0,9.77,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,val
TNYA,2025-10-01,TN-401,NCT06228924,0,1,0.5,0.463,2,0.0,0.0,1.0,1.1547,213.0,-1.0,2.772588722239781,0.7,2.084933574936716,2,2,1.0,0.4394,1.0,2,244.0,213.0,-1.0,8.01,0.0,0,0,0,0.0,0,0,0,0.0,1,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0,0.0,0.0,7.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,val
SPRB,2025-10-06,tralesinidase alfa (TA-ERT),,1,2,0.6667,0.182,3,0.5,0.0,11.0,2.0166000000000004,-5.0,3.0,5.257481808475758,0.7,1.7693773260761383,3,2,2.0,0.4394,2.0,2,52.0,52.0,4.0,11.68,0.0,0,1,0,0.0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,val
ABBV,2025-10-06,BOTOX,NCT06399718,0,1,0.0099,0.0128,100,0.0101010101010101,2.2726,75.0,2.6877,36.0,4.0,5.337538079701318,0.2,5.613161422822089,101,56,3.0,4.6172,3.0,2,244.0,48.0,5.0,2.05,1.0,1,0,0,0.0,1,0,0,1.0,1,0,0,0,0.0,1.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,val
MRK,2025-10-09,Pembrolizumab,NCT04700072,0,37,0.35,0.0476,136,0.0,1.3562,67.0,1.2566,9.0,2.0,4.04305126783455,0.2,5.485908161342839,140,55,1.5,4.6101,1.0,2,390.0,38.0,2.0,2.28,0.0,0,0,0,1.0,1,0,1,0.0,1,1,1,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
CABA,2025-10-31,rese-cel (formerly CABA-201),NCT06154252,1,1,0.3333,0.5003,3,1.0,1.5,6.0,3.182,-5.0,-0.5,4.31748811353631,0.4,2.5046067706419537,3,3,2.5,2.3545,1.0,0,244.0,146.0,-0.5,12.78,0.0,0,0,0,0.0,0,0,0,1.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,test
LLY,2025-10-15,Orforglipron,NCT06109311,0,4,0.0541,0.0073,107,0.0,3.6466,60.0,1.2667,-29.0,5.0,6.304448802421981,0.2,5.996687893411713,111,45,3.0,4.5315,2.0,0,67.0,25.0,6.0,2.34,0.0,1,0,0,1.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,test
PRAX,2025-10-16,ulixacaltamide,NCT06087276,1,1,0.1429,0.0642,6,0.2,0.7071,14.0,4.625,-5.0,5.0,6.90875477931522,0.2,3.9703980213907792,7,7,3.0,3.2318,3.0,2,244.0,957.0,6.0,6.26,0.0,1,0,1,0.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,1.0,0,0.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
SNSE,2025-10-17,Solnerstotug (SNS-101),NCT05864144,1,1,0.3333,2.1831,3,0.0,0.7071,3.0,1.5652,-5.0,-1.0,4.59511985013459,0.7,1.0595634179012676,3,2,1.5,0.4394,1.0,2,244.0,510.0,-1.0,6.29,1.0,0,0,0,0.0,0,0,1,0.0,1,0,1,0,0.0,0.0,0,0,0.0,0,1.0,0,0.0,1,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,test
MRK,2025-10-17,Pembrolizumab,NCT03516981,0,38,0.35,0.0476,137,0.0,1.3562,67.0,1.2566,-125.0,3.0,5.5053315359323625,0.2,5.485908161342839,140,55,2.0,4.6101,0.0,0,7.0,7.0,3.0,2.3,0.0,0,0,1,1.0,1,0,1,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
RHHBY,2025-10-17,Vamikibart,NCT05642325,0,1,0.0083,0.0404,118,0.0,1.633,85.0,1.957,-162.0,4.0,5.54907608489522,0.2,5.583827535327012,121,77,3.0,4.7427,2.5,1,244.0,247.0,5.0,1.78,1.0,0,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,test
ACHV,2025-10-17,cytisinicline,NCT05766046,1,1,1.0,0.1982,2,0.0,3.182,0.0,0.3536,-5.0,4.0,8.899048433885268,0.7,2.385069776331935,2,2,2.0,1.0394,0.0,0,244.0,1393.0,4.0,4.92,0.0,0,0,0,0.0,1,0,1,0.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
CELC,2025-10-18,gedatolisib,NCT03742349,1,1,1.0,0.5,1,0.0,2.5584,80.0,1.6226,-984.0,-1.0,4.174387269895637,1.0,2.4554539687786283,1,1,1.0,0.2773,1.5,2,244.0,127.0,-3.0,6.06,0.0,0,0,0,0.0,0,0,1,0.0,1,1,1,0,0.0,0.0,1,0,0.0,0,0.0,1,0.0,1,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
SMMT,2025-10-19,ivonescimab,NCT07229417,0,2,1.0,0.0639,2,0.5,9.0914,66.0,1.6375,712.0,0.0,3.4011973816621555,1.0,3.45484486000851,3,1,2.0,0.2773,0.5,0,405.0,405.0,0.0,6.46,0.0,0,0,0,0.0,0,0,1,0.0,0,1,0,0,0.0,0.0,1,0,0.0,0,0.0,1,1.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
PALI,2025-10-20,PALI-2108,NCT07428096,0,7,1.0,0.0197,7,0.0,0.0,4.0,1.7008,103.0,0.0,1.9459101490553132,1.0,2.4217684012069243,7,1,1.0,0.2773,0.0,0,32.0,32.0,1.0,11.48,1.0,1,0,0,0.0,1,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,test
SPRO,2025-10-21,TBP-PI-HBr,NCT06059846,0,1,0.3333,0.3974,3,0.0,0.5,4.0,0.8,-266.0,5.0,7.43307534889858,0.4,2.0874264570362855,3,3,3.0,1.7545,2.5,1,244.0,356.0,6.0,5.01,0.0,1,0,0,1.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,test
ALEC,2025-10-22,latozinemab (AL001),NCT06111014,1,1,0.3333,1.0977,3,0.0,0.7071,8.0,2.4962,-49.0,1.0,2.8903717578961645,0.4,2.4235735197327357,3,3,3.0,1.7545,2.0,0,244.0,329.0,1.0,6.81,0.0,0,0,1,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
QTTB,2025-10-21,bempikibart,NCT06018428,0,2,1.0,0.8734,2,1.0,0.7071,3.0,1.7889,-5.0,0.0,4.330733340286331,1.0,1.7489628612561614,2,1,2.0,0.2773,0.0,0,314.0,314.0,1.0,7.91,1.0,1,0,0,0.0,1,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,1,0.0,0.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,test
SION,2025-10-21,SION-719,NCT07108153,1,1,1.0,0.3196,1,0.0,0.7071,1.0,1.1547,-5.0,2.0,2.833213344056216,1.0,2.3896975482063856,1,1,2.0,0.2773,1.0,2,244.0,127.0,3.0,6.83,0.0,1,0,0,0.0,1,0,1,0.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,1.0,1,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,test
VTYX,2025-10-23,VTX3232,NCT06771115,1,1,0.5,0.1922,2,1.0,1.1547,4.0,2.0125,-41.0,3.0,5.176149732573829,0.7,3.0009977303577937,2,2,2.0,0.4394,0.0,0,244.0,715.0,4.0,8.52,1.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,test
ARCT,2025-10-22,ARCT-032,NCT06747858,1,1,0.25,0.7716,4,0.0,0.5774,10.0,2.875,-5.0,-1.0,2.5649493574615367,0.4,2.3688445068258215,4,4,2.0,1.2438,0.0,0,244.0,71.0,-1.0,9.36,0.0,0,0,0,0.0,0,0,1,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,1.0,0,1.0,1,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,test
ARMP,2025-10-22,AP-SA02,NCT05184764,1,3,0.6,0.0378,5,0.25,0.7071,10.0,2.8868,-348.0,2.0,3.9318256327243257,0.7,2.592953571547866,5,2,1.5,0.4394,0.0,0,155.0,155.0,3.0,4.0,0.0,1,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,1.0,0,0.0,0,0.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,test
SNY,2025-10-22,SAR447537,NCT05856331,0,1,0.0137,0.0653,71,0.0,1.1547,81.0,1.5753,-76.0,2.0,4.605170185988092,0.2,5.070103283062297,73,64,2.0,4.6698,1.0,2,244.0,47.0,3.0,1.69,0.0,1,0,0,1.0,1,0,0,0.0,1,0,0,0,0.0,0.0,0,0,1.0,0,1.0,0,0.0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,test
NAMS,2025-10-23,EB613,,0,1,0.1667,0.156,6,0.4,0.0,11.0,2.0166000000000004,-5.0,3.0,5.257481808475758,0.4,3.6103407114521566,6,4,2.0,1.8438,0.0,0,244.0,316.0,4.0,6.71,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,test
INBX,2025-10-24,ozekibart (INBRX-109),NCT04950075,1,1,1.0,0.142,1,0.0,0.0,4.0,2.2981,-22.0,3.0,5.332718793265369,1.0,3.032659046039924,1,1,2.0,0.2773,1.0,1,244.0,127.0,4.0,8.78,0.0,1,0,0,0.0,1,0,0,0.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
AZN,2025-10-24,AZD2693,NCT05809934,0,1,0.012,0.0177,83,0.0,0.4082,69.0,1.3047,-101.0,3.0,5.3981627015177525,0.2,5.509413030177646,83,55,2.0,4.6101,0.0,0,244.0,174.0,4.0,2.0,0.0,1,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,test
ZBIO,2025-10-27,obexelimab,NCT06559163,0,1,1.0,0.2057,1,0.0,1.7889,6.0,2.8644,-5.0,3.0,5.25227342804663,1.0,3.1505722476689977,1,1,2.0,0.2773,0.0,0,244.0,127.0,4.0,12.53,0.0,1,0,0,0.0,1,0,1,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,1.0,1,0.0,1,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,test
TECX,2025-10-29,TX45,,0,2,1.0,0.5783,2,1.0,0.0,11.0,2.0166000000000004,-5.0,3.0,5.257481808475758,1.0,2.6423655808449733,2,1,2.0,0.2773,0.0,0,271.0,271.0,4.0,7.61,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,test
SRPT,2025-11-04,Amondys 45 (casimersen) and Vyondys 53 (golodirsen),NCT04179409,1,1,0.1667,0.3868,6,0.0,1.1547,3.0,1.3416,-1524.0,-1.0,1.3862943611198906,0.2,3.342422680822206,6,5,2.0,3.1167,0.5,0,244.0,132.0,-1.0,5.04,0.0,0,0,1,1.0,0,0,1,0.0,0,0,1,0,0.0,0.0,1,0,0.0,0,0.0,0,1.0,1,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
ELDN,2025-11-07,tegoprubart,NCT05983770,1,1,0.5,0.4477,1,0.0,1.633,8.0,3.1623,-55.0,3.0,4.852030263919617,0.7,2.319314304090512,2,2,2.0,0.4394,1.5,2,244.0,127.0,3.0,10.2,0.0,0,0,0,1.0,1,0,0,0.0,1,0,1,0,0.0,0.0,0,0,1.0,0,1.0,0,0.0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,test
ELDN,2025-11-07,AT-1501,NCT05983770,1,1,0.5,0.4477,2,1.0,2.6667,8.0,3.1623,-56.0,3.0,4.852030263919617,0.7,2.319314304090512,2,2,2.0,0.4394,0.0,0,244.0,0.0,3.0,7.87,0.0,0,0,0,1.0,1,0,0,0.0,0,0,1,0,0.0,0.0,0,0,1.0,0,1.0,0,0.0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,test
SNY,2025-11-07,Dupilumab SAR231893,NCT04684524,0,6,0.0822,0.0653,72,0.0,7.5707,81.0,1.5753,-327.0,3.0,4.143134726391533,0.2,5.070103283062297,73,64,3.0,4.6698,3.5,3,559.0,15.0,4.0,1.71,0.0,1,0,0,1.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,1,1.0,0,0.0,0,0.0,0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,test
INKT,2025-11-07,agenT-797,NCT05108623,0,2,0.6667,0.2782,3,0.5,0.4472,0.0,0.0,-674.0,-1.0,3.5553480614894135,0.7,1.7109631189952756,3,2,1.0,0.4394,0.0,0,118.0,118.0,-1.0,5.66,0.0,0,0,0,1.0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
MRK,2025-11-08,Enlicitide Decanoate,NCT05952856,0,2,0.0214,0.0476,138,0.0,1.4596,67.0,1.2566,-102.0,5.0,7.976938756959434,0.2,5.485908161342839,140,55,3.0,4.6101,2.5,1,151.0,21.0,6.0,3.36,0.0,1,0,0,1.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,1.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,test
AMGN,2025-11-08,Evolocumab,NCT03872401,0,5,0.122,0.0436,41,0.0,7.2296,72.0,2.1305,-105.0,5.0,9.417517129768314,0.2,5.320654051367603,41,24,3.0,4.2876,2.0,0,1327.0,161.0,6.0,2.63,0.0,1,0,0,1.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
MRK,2025-11-09,Enlicitide Decanoate,NCT05952869,0,3,0.0214,0.0476,139,0.0,1.4596,67.0,1.2566,-215.0,5.0,5.717027701406222,0.2,5.485908161342839,140,55,3.0,4.6101,2.0,0,0.0,0.0,6.0,3.36,0.0,1,0,0,1.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,test
COGT,2025-11-10,bezuclastinib,NCT05208047,1,2,0.6667,0.1429,3,0.5,1.633,6.0,2.6348,-40.0,5.0,6.093569770045136,0.7,3.79973330490795,3,2,3.0,1.0394,2.0,0,699.0,699.0,5.0,6.63,1.0,0,0,0,0.0,1,0,1,1.0,0,1,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
LYEL,2025-11-10,LYL273,,0,1,0.5,0.6268,2,0.0,0.0,11.0,2.0166000000000004,-5.0,3.0,5.257481808475758,0.7,2.707485011967474,2,2,2.0,0.4394,0.0,0,244.0,459.0,4.0,7.2,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,test
ENGN,2025-11-11,detalimogene voraplasmid,,1,1,0.3333,0.286,3,0.0,0.0,11.0,2.0166000000000004,-5.0,3.0,5.257481808475758,0.4,2.830716949436898,3,3,2.0,0.5545,1.5,2,244.0,595.0,4.0,13.53,0.0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,test
OM,2025-11-11,detalimogene,,1,1,0.25,2.6432,3,0.3333333333333333,0.0,11.0,2.0166000000000004,-5.0,3.0,5.257481808475758,0.4,1.8055008581584,4,3,2.0,1.7545,0.0,0,244.0,342.0,4.0,6.23,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,test
NVS,2025-11-12,KLU156,NCT05842954,0,1,0.0069,0.0354,144,0.0,1.5,80.0,1.6226,-137.0,5.0,7.450660796211539,0.2,5.5131567146412905,144,97,3.0,4.834,3.0,2,244.0,316.0,5.0,1.42,1.0,0,0,0,0.0,1,0,0,1.0,1,0,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,test
KRRO,2025-11-13,KRRO-110,NCT06677307,1,1,1.0,0.81,1,0.0,0.7071,1.0,1.0607,-5.0,2.0,4.174387269895637,1.0,2.0576661039098294,2,1,1.5,0.2773,0.0,0,244.0,127.0,2.0,11.49,0.0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,test
ORKA,2025-11-12,ORKA-002,NCT06944379,0,1,1.0,0.2096,1,0.0,0.0,3.0,2.2454,-5.0,2.0,3.218875824868201,1.0,3.2216228577487898,1,1,1.0,0.2773,0.0,0,244.0,127.0,3.0,6.54,1.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,1.0,1,1.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,test
ALKS,2025-11-11,ALKS 2680,NCT06555783,0,1,0.25,0.1184,4,0.0,2.0412,73.0,7.2316,0.0,2.0,4.543294782270004,0.4,3.696356388733332,4,3,2.0,2.3545,0.5,0,244.0,797.0,3.0,5.2,1.0,1,0,1,0.0,1,0,1,0.0,0,0,1,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
