ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_days_to_primary_completion,feat_design_quality_score,feat_enrollment_log,feat_lead_asset_dependency_score,feat_log_market_cap,feat_n_trials_for_company,feat_n_unique_drugs_for_company,feat_phase_num,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_regulatory_stage_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_trial_quality_score,feat_volatility,feat_active_not_recruiting_flag,feat_blinded_flag,feat_breakthrough_flag,feat_cns_flag,feat_completed_flag,feat_fast_track_flag,feat_late_stage_flag,feat_nda_bla_flag,feat_oncology_flag,feat_open_label_flag,feat_orphan_flag,feat_ownership_low_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_randomized_flag,feat_rare_disease_flag,feat_recent_asset_event_flag,feat_recent_company_event_flag,feat_recent_completion_flag,feat_short_squeeze_flag,feat_single_asset_company_flag,feat_small_trial_flag,feat_mesh_level1_encoded,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Other,feat_therapeutic_superclass_Respiratory,feat_event_proximity_bucket_future_far,feat_event_proximity_bucket_future_near,feat_event_proximity_bucket_just_completed,feat_event_proximity_bucket_past,feat_event_proximity_bucket_unknown,feat_completion_recency_bucket_far_180_plus,feat_completion_recency_bucket_imminent_0_30,feat_completion_recency_bucket_medium_91_180,feat_completion_recency_bucket_near1_90,feat_completion_recency_bucket_past,feat_completion_recency_bucket_unknown,split
ALLO,2025-04-07,ALLO-329,NCT07085104,0,1,1.0,0.4037,1,1030.0,2.0,4.007333185232471,1.0,2.795671505946022,1,1,1.0,0.2773,0.0,0,156.5,95.0,2.0,12.0,0.0,0,0,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,val
ABBV,2025-04-08,Adalimumab,NCT02632175,0,1,0.0357,0.0128,24,0.0,1.0,4.0943445622221,0.2,5.613161422822089,28,23,3.0,4.2712,2.0,0,156.5,120.0,1.0,3.23,0.0,0,0,0,1.0,0,1.0,0,0,1,0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,val
MRNA,2025-04-11,mRNA-1608,NCT06033261,0,1,0.1667,0.277,5,14.0,4.0,5.902633333401366,0.4,4.320802426839049,6,4,1.5,3.0438,0.0,0,156.5,291.0,4.0,9.35,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,val
BMY,2025-03-06,Mavacamten,NCT05582395,0,2,0.0909,0.084,22,-39.0,5.0,6.364750756851911,0.2,5.103854670626923,22,10,3.0,3.9592,2.0,0,1154.0,44.0,6.0,2.36,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,val
XBIT,2025-04-16,Natrunix,NCT05363891,0,1,1.0,2.1393,1,-167.0,3.0,5.497168225293202,1.0,1.838219221907626,1,1,2.0,0.2773,0.0,0,156.5,95.0,4.0,7.93,0.0,1,0,0,1.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
LLY,2025-04-17,Orforglipron,NCT05971940,0,1,0.2069,0.0073,18,-14.0,5.0,6.327936783729195,0.2,5.996687893411713,29,15,3.0,4.109,3.0,2,156.5,134.0,6.0,5.09,0.0,1,0,0,1.0,0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
HURA,2025-04-28,HURA,,0,1,0.5,0.0286,2,0.0,3.0,5.303304908059076,0.7,1.9745116927373283,2,2,2.0,1.0394,0.5,0,156.5,545.0,4.0,9.79,0.0,0,0,0,0.0,0,0.0,0,1,0,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,val
RLMD,2025-04-23,NDV-01,NCT07313891,1,2,0.5,0.0416,4,1587.0,5.0,5.713732805509369,0.7,2.524266268766979,4,2,3.0,2.8394,2.5,2,0.0,0.0,5.0,9.93,0.0,0,0,0,0.0,0,1.0,1,1,0,0,0.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,val
RLMD,2025-04-28,NDV-01,NCT07313891,0,1,0.5,0.0416,3,1587.0,5.0,5.713732805509369,0.7,2.524266268766979,4,2,3.0,2.8394,2.5,2,156.5,145.0,5.0,12.98,0.0,0,0,0,0.0,0,1.0,1,1,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,val
AZN,2025-05-02,BGF MDI 320/28.8/9.6 μg,NCT04609878,0,2,0.08,0.0177,24,-42.0,5.0,7.729735331385051,0.2,5.509413030177646,25,21,3.0,4.2364,2.0,0,43.0,32.0,6.0,2.74,0.0,1,0,0,1.0,0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,val
ALDX,2025-05-05,Reproxalap Ophthalmic Solution (0.25%),NCT06493604,0,2,0.6,0.2292,5,-67.0,4.0,4.762173934797756,0.4,2.5165353738957994,5,4,3.0,2.4438,2.0,0,690.0,167.0,4.0,14.86,0.0,0,0,1,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
CTMX,2025-05-12,CX-2051,NCT06265688,1,1,0.5,0.1593,2,932.0,0.0,4.8283137373023015,0.7,2.954917553734959,2,2,1.0,0.4394,0.0,0,156.5,369.0,0.0,12.87,0.0,0,0,0,0.0,0,0.0,0,1,0,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,val
CYTK,2025-05-13,"Aficamten (CK-3773274) (5 mg, 10 mg, 15 mg and 20 mg)",NCT05767346,0,1,0.2,0.116,4,-74.0,4.0,5.170483995038151,0.4,3.881230543345268,5,4,3.0,3.0438,2.0,0,156.5,503.0,5.0,8.72,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
CYTK,2025-05-13,aficamten,NCT04848506,0,2,0.4,0.2741,5,1023.0,2.5,6.803505257608338,0.4,3.1085650237328344,5,4,2.5,3.0438,1.5,0,503.0,0.0,2.5,8.72,0.0,0,0,0,0.0,0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,val
CABA,2025-05-15,rese-cel (resecabtagene autoleucel),NCT06154252,0,1,0.3333,0.5003,2,1143.0,-0.5,4.31748811353631,0.4,2.5046067706419537,3,3,2.5,2.3545,2.5,2,156.5,280.0,-0.5,8.17,0.0,0,0,0,0.0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,val
SCLX,2025-05-15,SP-102 (SEMDEXA),NCT03372161,0,1,1.0,0.0156,1,-1364.0,5.0,5.996452088619021,1.0,1.7611758131557314,1,1,3.0,0.8773,2.0,0,156.5,95.0,5.0,20.46,0.0,0,0,1,1.0,0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
ARMP,2025-05-19,AP-SA02,NCT05184764,1,2,0.6,0.0378,4,-193.0,2.0,3.9318256327243257,0.7,2.592953571547866,5,2,1.5,0.4394,0.0,0,188.0,188.0,3.0,13.44,0.0,1,0,0,1.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
TIL,2025-05-22,Amtagvi (lifileucel),NCT06743126,1,1,0.5,1.3195,2,954.0,5.0,5.8888779583328805,0.7,1.7810369386211318,2,2,3.0,1.0394,1.5,0,156.5,244.0,5.0,10.07,0.0,0,0,0,0.0,0,1.0,0,1,1,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,val
PRTA,2025-05-23,birtamimab,NCT04131309,0,1,1.0,0.5238,1,-116.0,0.0,3.713572066704308,1.0,2.3896975482063856,1,1,2.0,0.2773,0.5,0,156.5,95.0,0.0,9.72,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,1.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
OGN,2025-05-28,OG-6219,NCT05560646,0,1,1.0,0.3025,1,0.0,4.0,5.872117789475416,1.0,3.2782275575947426,1,1,2.0,0.2773,0.0,0,156.5,95.0,5.0,6.4,0.0,1,0,0,1.0,0,0.0,0,0,0,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,1,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,val
IFRX,2025-05-28,vilobelimab,NCT06703073,1,2,1.0,0.7127,2,1130.0,4.0,6.398594934535208,1.0,1.7944880466591695,2,1,2.0,0.2773,0.5,0,785.0,785.0,4.0,9.38,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,0.0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,val
LLY,2025-05-30,LY3841136,NCT06230523,0,1,0.0345,0.0073,19,0.0,3.0,5.575949103146316,0.2,5.996687893411713,29,15,2.0,4.109,0.0,0,156.5,43.0,4.0,3.4,0.0,1,0,0,1.0,0,0.0,0,0,0,0,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,val
SNY,2025-05-30,Itepekimab SAR440340,NCT04751487,0,1,0.0625,0.0653,12,-39.0,5.0,7.122866658599083,0.2,5.070103283062297,16,13,3.0,4.0556,2.0,0,156.5,270.0,6.0,1.89,0.0,1,0,0,1.0,0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,val
ANL,2025-05-30,Buparlisib & Paclitaxel,NCT04338399,0,1,1.0,0.1521,1,156.0,5.0,6.1903154058531475,1.0,2.462397997898956,1,1,3.0,0.8773,2.0,0,156.5,95.0,5.0,8.17,0.0,0,0,0,1.0,0,1.0,0,1,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,val
AMGN,2025-05-30,Romiplostim,NCT03362177,0,1,0.125,0.0436,7,-491.0,4.0,5.111987788356544,0.2,5.320654051367603,8,7,3.0,3.8318,2.0,0,156.5,84.0,5.0,2.96,0.0,1,0,0,1.0,0,1.0,0,1,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,val
IVVD,2025-06-01,VYD2311,NCT06523153,0,1,0.5,0.1783,2,-31.0,2.0,3.713572066704308,0.7,2.678154038010437,2,2,1.0,1.0394,0.0,0,156.5,531.0,3.0,11.29,1.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
NERV,2025-06-02,NVG-291,NCT05965700,0,1,1.0,0.0431,1,272.0,2.0,3.713572066704308,1.0,2.455758203104137,1,1,1.5,0.2773,1.0,2,156.5,95.0,3.0,9.59,0.0,1,0,1,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,val
PYPD,2025-06-09,D-PLEX,NCT04411199,0,1,1.0,0.1667,1,-56.0,5.0,6.68586094706836,1.0,1.8887409606828929,1,1,3.0,0.8773,3.0,2,156.5,95.0,6.0,6.67,0.0,1,0,0,1.0,0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
MRK,2025-06-09,Enlicitide Decanoate,NCT06450366,0,1,0.0625,0.0476,41,-115.0,5.0,5.71042701737487,0.2,5.485908161342839,48,19,3.0,4.1983,2.0,0,156.5,67.0,6.0,2.3,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
LLY,2025-06-12,Tirzepatide,NCT04255433,0,6,0.2069,0.0073,20,1.0,5.0,9.495519314209846,0.2,5.996687893411713,29,15,3.0,4.109,2.0,0,189.0,12.0,5.0,2.19,0.0,0,0,0,1.0,0,1.0,0,0,0,0,0.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,val
NRC,2025-06-18,MIB-626,NCT05038488,0,1,0.0556,0.0135,18,-671.0,2.0,3.7612001156935624,0.2,2.4825877695267677,18,18,2.0,4.1778,0.0,0,156.5,137.0,3.0,3.75,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
LLY,2025-06-21,Orforglipron,NCT05931380,0,2,0.2069,0.0073,21,-2.0,4.0,5.476463551931511,0.2,5.996687893411713,29,15,3.0,4.109,3.0,2,65.0,10.0,5.0,2.82,0.0,1,0,0,1.0,0,1.0,1,0,0,0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
LLY,2025-06-22,Insulin Efsitora Alfa,NCT05662332,0,2,0.069,0.0073,22,-338.0,5.0,6.679599185844383,0.2,5.996687893411713,29,15,3.0,4.109,2.0,0,401.0,1.0,5.0,2.82,0.0,0,0,0,1.0,0,1.0,0,0,1,0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
ABBV,2025-06-22,Linaclotide,NCT05760313,0,2,0.0714,0.0128,25,-13.0,2.0,2.995732273553991,0.2,5.613161422822089,28,23,2.0,4.2712,0.0,0,397.0,75.0,2.0,2.32,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0,1.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
CMPS,2025-06-23,COMP360,NCT06258031,1,1,1.0,0.3333,1,-360.0,0.0,2.995732273553991,1.0,2.7465252224928896,1,1,1.0,0.2773,0.5,0,156.5,95.0,0.0,8.8,0.0,0,0,1,1.0,0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
SRPT,2025-06-24,Elevidys,NCT05881408,0,2,0.4,0.3868,4,706.0,4.0,5.003946305945459,0.4,3.342422680822206,5,4,3.0,3.0438,1.5,0,603.0,166.0,5.0,15.72,1.0,1,0,1,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,val
PFE,2025-06-26,PF-06741086,NCT03938792,0,1,0.0417,0.0953,21,-58.0,2.0,5.247024072160486,0.2,5.196479615197434,24,21,3.0,4.2364,3.0,2,156.5,128.0,2.0,2.18,0.0,0,0,0,1.0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
ALT,2025-06-26,Pemvidutide,NCT06987513,1,1,0.5,0.3715,2,309.0,2.0,4.61512051684126,0.7,2.753812783564702,2,2,2.0,0.4394,1.5,2,156.5,1367.0,3.0,7.67,1.0,1,0,0,0.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,val
TNGX,2025-06-27,TNG462,NCT06922591,0,1,1.0,0.2788,1,704.0,0.0,5.214935757608986,1.0,2.3896975482063856,1,1,2.0,0.2773,0.0,0,156.5,95.0,0.0,10.16,0.0,0,0,0,0.0,0,0.0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,val
PLRX,2025-06-27,bexotegrast,NCT06097260,0,4,0.6667,3.0263,6,-84.0,4.0,5.771441123130016,0.7,1.9025467793139912,6,2,2.0,0.4394,0.0,0,140.0,140.0,3.0,7.7,0.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,val
MRNA,2025-06-30,mRNA-1010,NCT06602024,0,3,0.5,0.277,6,52.0,5.0,10.616878439573116,0.4,4.320802426839049,6,4,3.0,3.0438,2.0,0,371.0,80.0,5.0,5.1,0.0,0,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,1.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,val
CTNM,2025-07-01,PIPE-791,NCT06810245,0,1,0.5,0.3255,1,167.0,2.0,3.784189633918261,0.7,2.748498126613737,2,2,1.0,0.4394,0.0,0,156.5,95.0,3.0,16.54,1.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,val
BIIB,2025-07-01,dimethyl fumarate,NCT02283853,0,1,1.0,0.1355,1,7.0,4.0,5.056245805348308,1.0,4.449496912234276,1,1,3.0,0.8773,2.0,0,156.5,95.0,4.0,2.75,0.0,0,0,1,1.0,0,1.0,0,0,1,0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,val
UPB,2025-07-07,Verekitug (UPB-101),NCT06164704,0,1,1.0,0.8973,1,-1.0,2.0,4.406719247264253,1.0,2.6180480967120925,1,1,2.0,0.2773,1.0,2,156.5,95.0,3.0,6.72,0.0,1,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,val
PROK,2025-07-08,Renal Autologous Cell Therapy (REACT),NCT05018416,1,1,0.3333,0.4032,2,-49.0,2.0,3.9889840465642745,0.7,2.828595456371702,3,2,2.0,1.0394,0.0,0,156.5,419.0,2.0,15.77,0.0,0,0,0,1.0,0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
PROK,2025-07-08,rilparencel,NCT02836574,1,2,0.6667,0.4032,3,-585.0,2.0,4.430816798843313,0.7,2.828595456371702,3,2,2.0,1.0394,0.0,0,419.0,0.0,2.0,15.77,0.0,0,0,0,1.0,0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
MREO,2025-07-10,setrusumab,NCT05125809,1,1,0.5,0.8254,1,103.0,3.5,5.214935757608986,0.7,1.7708520116421442,2,2,2.5,1.6394,1.5,0,156.5,95.0,4.5,5.72,1.0,1,0,0,0.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,val
RYTM,2025-07-09,bivamelagon,NCT07156578,1,1,0.5,0.1796,2,1011.0,0.0,3.258096538021482,0.7,3.45484486000851,2,2,2.0,1.0394,0.0,0,156.5,660.0,0.0,2.99,0.0,0,0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,val
PETS,2025-07-09,,,0,1,0.5,0.459,1,0.0,3.0,5.303304908059076,1.0,1.7678976160180906,2,1,2.0,0.2773,0.0,0,156.5,95.0,4.0,5.7,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,val
KZIA,2025-07-09,Paxalisib,NCT05009992,0,1,1.0,0.0449,4,904.0,4.0,5.8888779583328805,0.7,1.9813655090785445,6,2,2.0,1.0394,0.0,0,156.5,365.0,4.0,12.87,0.0,0,0,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,val
INKT,2025-07-15,agenT-797,NCT05108623,0,1,0.6667,0.2782,2,-556.0,-1.0,3.5553480614894135,0.7,1.7109631189952756,3,2,1.0,0.4394,0.0,0,156.5,799.0,-1.0,8.32,0.0,0,0,0,1.0,0,0.0,0,1,1,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,val
CGTX,2025-07-16,CT1812 (zervimesine),NCT03507790,0,1,0.3333,0.4085,3,-413.0,3.0,5.0369526024136295,0.7,1.983175072037813,3,2,2.0,0.4394,0.0,0,156.5,443.0,4.0,14.53,0.0,1,0,1,1.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
PMN,2025-07-21,PMN310,NCT06750432,1,1,0.6667,0.3043,1,498.0,3.0,4.976733742420574,0.7,1.7041505168397992,3,2,1.0,1.0394,0.0,0,156.5,95.0,4.0,24.84,1.0,1,0,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,val
ABVX,2025-07-22,ABX464,NCT05507203,0,1,1.0,0.0615,1,-28.0,5.0,6.461468176353717,1.0,3.9818140785288887,1,1,3.0,0.8773,2.0,0,156.5,95.0,6.0,6.09,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1,0.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,val
MIRA,2025-07-29,Ketamir-2,,0,1,0.25,0.141,3,0.0,3.0,5.303304908059076,0.7,1.7259116322950483,4,2,2.0,1.6394,0.0,0,156.5,632.0,4.0,7.65,0.0,0,0,1,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,val
IXHL,2025-07-30,IHL-42X,NCT06146101,0,4,1.0,1.3617,4,489.0,4.5,6.329720905522696,1.0,1.7041505168397992,9,1,2.5,3.2773,1.0,0,0.0,0.0,5.5,13.33,1.0,1,0,1,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,val
IXHL,2025-07-25,IHL-42X,NCT06146101,0,5,1.0,1.3617,5,494.0,4.5,6.329720905522696,1.0,1.7041505168397992,9,1,2.5,3.2773,1.0,0,0.0,0.0,5.5,10.01,1.0,1,0,1,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,val
IXHL,2025-07-30,IHL-42X,NCT06146101,0,6,1.0,1.3617,6,489.0,4.5,6.329720905522696,1.0,1.7041505168397992,9,1,2.5,3.2773,1.0,0,0.0,0.0,5.5,13.33,1.0,1,0,1,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,1,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,val
