ticker,event_date,market_cap_m,move_pct,close,volume,atr_pct,normalized_move,event_type,catalyst_type,abs_move
NRXP,2023-06-05,55.1,-26.74,6.52,249810,14.68,1.82,Loser,,26.74
TGTX,2024-02-28,4777.1,26.74,17.63,16649200,5.45,4.91,Gainer,,26.74
STTK,2025-09-03,248.1,26.73,1.28,15840200,9.68,2.76,Gainer,,26.73
TNYA,2025-02-14,121.6,26.72,1.2,4109600,8.51,3.14,Gainer,,26.72
KZIA,2025-06-03,95.8,26.72,4.79,134100,8.4,3.18,Gainer,,26.72
PHVS,2025-07-11,1844.2,26.68,25.12,155700,5.78,4.61,Gainer,,26.68
GRAL,2024-06-20,2075.0,26.68,20.32,961500,,,Gainer,,26.68
NRIX,2024-04-09,1642.4,26.67,17.48,1902900,7.45,3.58,Gainer,,26.67
LPCN,2023-03-10,55.3,-26.67,5.24,115847,16.37,1.63,Loser,,26.67
DTIL,2025-01-10,101.1,26.67,5.7,19259600,11.85,2.25,Gainer,,26.67
TNXP,2024-06-06,178.6,-26.67,352.0,5396,16.88,1.58,Loser,,26.67
RNAC,2023-12-01,197.4,-26.67,29.7,123963,17.42,1.53,Loser,,26.67
PALI,2025-07-21,264.1,26.67,0.95,1477600,5.34,5.0,Gainer,,26.67
AXGN,2024-01-05,1591.9,26.67,8.55,1417200,5.52,4.83,Gainer,,26.67
RANI,2025-10-21,168.0,26.67,2.85,124847500,11.16,2.39,Gainer,,26.67
KLRS,2024-11-12,195.6,-26.66,12.47,41909,24.17,1.1,Loser,,26.66
IMMX,2023-10-02,427.3,26.61,4.33,1583300,11.72,2.27,Gainer,,26.61
TNXP,2025-03-21,178.6,26.61,23.03,3486300,13.81,1.93,Gainer,,26.61
NNNN,2025-10-03,1130.6,26.61,32.16,647400,17.91,1.49,Gainer,,26.61
SLNO,2025-11-05,2098.5,-26.59,46.87,9571200,9.72,2.74,Loser,,26.59
IBIO,2025-12-10,97.4,26.58,2.81,67059000,12.4,2.14,Gainer,,26.58
MESO,2025-07-18,2103.1,26.58,15.62,2032700,5.32,4.99,Gainer,,26.58
SRPT,2025-05-06,1756.2,-26.56,46.75,15763400,7.79,3.41,Loser,,26.56
GYRE,2023-11-22,793.8,26.55,16.11,211600,10.61,2.5,Gainer,,26.55
RNAC,2024-01-17,197.4,-26.53,21.6,49807,14.5,1.83,Loser,,26.53
ALMS,2025-04-08,3702.1,-26.51,7.4,886500,23.65,1.12,Loser,,26.51
ACAD,2025-05-16,4155.1,26.48,22.26,17859400,5.6,4.73,Gainer,,26.48
SAVA,2024-07-31,110.1,26.47,22.22,7051100,10.13,2.61,Gainer,,26.47
ANIX,2025-10-07,99.5,26.46,4.11,1111100,4.78,5.54,Gainer,,26.46
ATHE,2025-05-05,62.4,26.45,4.35,1001100,6.14,4.31,Gainer,,26.45
CADL,2024-12-12,288.2,26.45,9.8,30075800,14.67,1.8,Gainer,,26.45
GALT,2025-06-20,192.1,-26.44,2.42,4327100,15.73,1.68,Loser,,26.44
CNTB,2024-04-01,138.1,26.44,2.2,616200,8.81,3.0,Gainer,,26.44
EQ,2024-10-16,110.8,26.44,1.1,532500,7.08,3.74,Gainer,,26.44
BYSI,2025-10-21,55.5,26.44,2.2,267800,5.67,4.66,Gainer,,26.44
IKT,2023-10-04,248.6,-26.43,1.03,10194000,22.18,1.19,Loser,,26.43
IMDX,2023-03-31,172.4,26.43,7.08,44885,15.11,1.75,Gainer,,26.43
ESLA,2023-09-20,51.3,26.42,12.25,866500,42.58,0.62,Gainer,,26.42
TKNO,2023-09-26,138.1,26.41,2.92,336000,10.18,2.59,Gainer,,26.41
NRXS,2024-11-12,63.9,26.4,3.16,70800,12.7,2.08,Gainer,,26.4
INKT,2023-05-05,51.4,26.4,15.8,56820,19.37,1.36,Gainer,,26.4
UNCY,2023-09-28,148.9,26.39,9.1,33720,7.77,3.4,Gainer,,26.39
URGN,2023-07-28,1015.8,26.38,22.61,7931000,8.15,3.24,Gainer,,26.38
LAB,2025-01-13,434.6,26.38,2.06,5449500,7.14,3.69,Gainer,,26.38
DERM,2024-03-26,271.7,26.37,3.69,643400,11.82,2.23,Gainer,,26.37
IBRX,2024-10-25,9633.0,26.37,5.32,64835500,9.3,2.83,Gainer,,26.37
SYRE,2023-04-12,3378.0,-26.36,4.75,284140,12.44,2.12,Loser,,26.36
TYRA,2025-11-20,1777.8,26.35,21.0,1884100,6.87,3.84,Gainer,,26.35
MSLE,2023-01-10,256.9,-26.34,1.81,42,,,Loser,,26.34
SCLX,2023-02-13,57.7,-26.33,247.8,35466,25.01,1.05,Loser,,26.33
PTHS,2024-12-06,85.3,26.32,8.35,109480,13.11,2.01,Gainer,,26.32
TSHA,2023-11-15,1240.9,26.32,1.68,17847400,17.67,1.49,Gainer,,26.32
ARCT,2024-05-28,233.8,26.31,38.41,1072200,5.7,4.62,Gainer,,26.31
TSHA,2024-06-18,1240.9,-26.3,2.97,9402900,13.1,2.01,Loser,,26.3
PYXS,2025-12-19,91.5,-26.3,1.27,5396100,40.04,0.66,Loser,,26.3
RXRX,2023-05-22,1913.0,26.28,8.12,15804700,8.95,2.94,Gainer,,26.28
MAIA,2024-06-04,83.7,-26.27,3.76,1505000,14.93,1.76,Loser,,26.27
EQ,2024-02-15,110.8,26.25,2.02,1145300,11.46,2.29,Gainer,,26.25
GLTO,2023-06-16,1781.9,26.22,71.0,8612,6.8,3.85,Gainer,,26.22
TSHA,2023-02-01,1240.9,-26.22,1.21,5646700,17.07,1.54,Loser,,26.22
TCRX,2023-05-02,60.2,26.22,2.07,76300,13.89,1.89,Gainer,,26.22
TVTX,2025-09-10,2665.4,26.2,27.31,12491400,5.27,4.97,Gainer,,26.2
CNTB,2025-11-14,138.1,26.19,2.12,1043600,8.12,3.23,Gainer,,26.19
VRCA,2025-04-04,87.5,26.19,5.3,78980,13.29,1.97,Gainer,,26.19
PRME,2025-05-16,834.0,26.19,1.59,3244800,11.23,2.33,Gainer,,26.19
CNTB,2023-10-11,138.1,-26.17,0.79,29200,24.38,1.07,Loser,,26.17
OMER,2024-02-14,854.4,26.17,4.58,1591600,6.8,3.85,Gainer,,26.17
ONMD,2024-02-16,52.2,26.16,0.95,18116900,43.83,0.6,Gainer,,26.16
DRUG,2023-04-19,820.4,26.13,3.5,2115260,12.52,2.09,Gainer,,26.13
CNTB,2024-02-09,138.1,26.13,1.4,336500,12.49,2.09,Gainer,,26.13
CLYM,2024-04-29,487.5,26.13,5.02,1595900,14.12,1.85,Gainer,,26.13
AGL,2025-04-08,244.3,26.12,5.36,21198700,7.78,3.36,Gainer,,26.12
TNXP,2025-03-18,178.6,26.11,20.53,2654000,11.77,2.22,Gainer,,26.11
IMMP,2025-12-08,412.1,26.11,2.27,29078700,10.13,2.58,Gainer,,26.11
TNXP,2024-09-03,178.6,-26.09,17.0,282055,56.72,0.46,Loser,,26.09
CRBP,2025-10-31,150.4,-26.09,12.15,2900700,16.29,1.6,Loser,,26.09
CNTB,2023-10-18,138.1,26.09,1.16,97200,17.23,1.51,Gainer,,26.09
EDIT,2025-02-18,214.8,26.09,1.74,9878900,7.0,3.73,Gainer,,26.09
FHTX,2024-02-26,332.7,26.09,7.54,164300,12.37,2.11,Gainer,,26.09
LXEO,2024-07-15,524.0,-26.08,13.01,2428100,14.12,1.85,Loser,,26.08
FBRX,2024-07-11,378.6,26.08,16.08,1488,9.38,2.78,Gainer,,26.08
TNYA,2023-04-20,121.6,26.08,4.52,2507900,7.13,3.66,Gainer,,26.08
SRRK,2024-11-25,4515.9,26.07,37.72,6590400,7.08,3.68,Gainer,,26.07
SCLX,2025-09-30,57.7,-26.07,19.68,568900,18.42,1.42,Loser,,26.07
IMRX,2023-12-01,322.2,26.07,8.27,75000,10.13,2.57,Gainer,,26.07
AGEN,2025-04-17,120.4,26.06,2.08,705400,9.75,2.67,Gainer,,26.06
ESLA,2025-11-03,51.3,26.03,3.05,1068200,12.07,2.16,Gainer,,26.03
IXHL,2025-08-25,50.6,26.02,22.23,13765580,11.0,2.37,Gainer,,26.02
NKTR,2025-09-04,1930.0,26.02,35.98,3509300,5.74,4.54,Gainer,,26.02
PMVP,2023-10-11,90.5,-26.01,4.75,886100,12.69,2.05,Loser,,26.01
KZIA,2025-06-23,95.8,-26.01,6.77,250500,22.58,1.15,Loser,,26.01
CLLS,2025-07-25,390.3,26.0,2.52,954800,10.25,2.54,Gainer,,26.0
FATE,2025-09-30,170.7,26.0,1.26,8482700,6.29,4.13,Gainer,,26.0
ONMD,2024-01-31,52.2,26.0,1.89,14093900,15.28,1.7,Gainer,,26.0
RAPT,2023-03-14,1679.1,-25.97,157.6,361588,11.65,2.23,Loser,,25.97
ALXO,2025-03-06,276.8,25.96,1.31,13695500,8.21,3.16,Gainer,,25.96
SCLX,2023-01-26,57.7,25.96,310.8,39071,20.76,1.25,Gainer,,25.96
TVGN,2024-02-05,53.2,25.95,5.29,90600,18.14,1.43,Gainer,,25.95
CLLS,2025-07-23,390.3,25.95,2.33,729600,8.36,3.1,Gainer,,25.95
VTYX,2023-10-10,1002.3,-25.93,22.22,4710100,11.33,2.29,Loser,,25.93
IFRX,2025-02-14,62.3,-25.93,2.0,4566600,11.86,2.19,Loser,,25.93
NMRA,2025-06-06,593.1,25.93,1.02,1844700,6.86,3.78,Gainer,,25.93
NVAX,2023-03-01,1647.7,-25.92,6.86,23570200,10.55,2.46,Loser,,25.92
IVVD,2024-03-25,476.6,-25.92,3.23,2232700,10.8,2.4,Loser,,25.92
RLMD,2025-11-04,334.4,25.91,2.77,22692200,8.87,2.92,Gainer,,25.91
GOSS,2023-03-20,98.3,25.91,1.21,8772500,16.19,1.6,Gainer,,25.91
RAPP,2024-06-10,1383.6,25.91,26.19,279700,,,Gainer,,25.91
TWST,2023-11-17,2876.7,25.9,24.01,4295300,7.17,3.61,Gainer,,25.9
BEAM,2024-02-27,2888.0,25.89,45.07,7426800,6.63,3.91,Gainer,,25.89
PHVS,2023-06-09,1844.2,25.89,11.33,30300,5.1,5.08,Gainer,,25.89
VERA,2025-06-06,2895.6,-25.89,22.7,12640800,12.33,2.1,Loser,,25.89
RCUS,2023-05-26,2520.4,25.89,22.03,4555900,6.03,4.29,Gainer,,25.89
TLSA,2024-09-18,184.5,25.88,1.07,507500,10.08,2.57,Gainer,,25.88
BYSI,2023-03-13,55.5,-25.87,1.06,1172300,17.14,1.51,Loser,,25.87
IBRX,2023-10-24,9633.0,25.87,1.8,26619600,9.75,2.65,Gainer,,25.87
SGMT,2023-12-12,185.7,25.85,4.82,242500,12.64,2.04,Gainer,,25.85
CGEN,2024-05-22,170.4,25.81,2.34,2686600,7.39,3.49,Gainer,,25.81
SAVA,2023-10-25,110.1,25.8,18.58,4729300,9.51,2.71,Gainer,,25.8
ZURA,2023-05-10,628.1,25.8,6.29,237300,16.15,1.6,Gainer,,25.8
URGN,2025-05-16,1015.8,-25.79,7.31,9676000,16.51,1.56,Loser,,25.79
DERM,2023-07-03,271.7,25.79,2.0,494800,18.04,1.43,Gainer,,25.79
HRMY,2023-03-28,1643.8,-25.78,30.8,12383000,8.42,3.06,Loser,,25.78
KLRS,2023-06-06,195.6,25.78,129.03,28839,8.13,3.17,Gainer,,25.78
COEP,2024-02-15,69.3,25.76,8.3,25065,15.03,1.71,Gainer,,25.76
DWTX,2025-04-21,91.4,25.76,5.37,21182500,18.86,1.37,Gainer,,25.76
SCLX,2023-11-24,57.7,25.74,44.45,46891,12.22,2.11,Gainer,,25.74
PTHS,2024-04-19,85.3,25.71,15.4,11920,18.9,1.36,Gainer,,25.71
CV,2025-07-03,257.2,25.71,4.4,6734200,,,Gainer,,25.71
RPID,2025-05-09,191.9,25.71,3.08,722900,6.74,3.82,Gainer,,25.71
KALV,2025-07-07,822.9,25.71,15.06,11302700,7.28,3.53,Gainer,,25.71
ANNX,2024-03-13,834.7,25.71,5.77,4729500,10.49,2.45,Gainer,,25.71
IOVA,2025-07-22,1532.3,25.7,3.13,49389600,7.78,3.3,Gainer,,25.7
NVAX,2024-07-30,1647.7,-25.7,12.2,22630900,14.46,1.78,Loser,,25.7
OGI,2024-08-13,193.6,25.69,1.81,3650600,6.37,4.03,Gainer,,25.69
TVGN,2024-10-15,53.2,25.69,1.37,60892700,11.06,2.32,Gainer,,25.69
VANI,2023-05-02,99.9,25.69,1.37,1125600,7.88,3.26,Gainer,,25.69
XTNT,2024-09-03,79.8,-25.68,0.55,435700,10.52,2.44,Loser,,25.68
SPRY,2023-09-21,917.3,25.68,3.67,14670400,20.68,1.24,Gainer,,25.68
BYSI,2025-12-19,55.5,25.67,2.35,860800,9.61,2.67,Gainer,,25.67
MGNX,2023-02-17,125.9,25.67,6.61,2901200,9.42,2.72,Gainer,,25.67
ESLA,2024-09-12,51.3,25.67,1.18,188300,13.53,1.9,Gainer,,25.67
CRVS,2023-06-15,1529.6,-25.67,2.49,5471400,18.33,1.4,Loser,,25.67
ENTA,2023-05-09,415.0,-25.66,25.52,983300,9.2,2.79,Loser,,25.66
TKNO,2023-12-04,138.1,25.65,2.89,74500,7.61,3.37,Gainer,,25.65
PGEN,2025-11-14,1341.0,25.65,4.85,16791000,6.89,3.72,Gainer,,25.65
OKYO,2024-07-11,87.8,25.64,1.47,242200,6.27,4.09,Gainer,,25.64
MIRA,2024-07-15,53.2,25.64,0.74,30477000,10.89,2.35,Gainer,,25.64
NNNN,2025-11-06,1130.6,-25.64,16.36,70800,24.65,1.04,Loser,,25.64
HELP,2023-01-09,366.7,25.63,18.81,82892,,,Gainer,,25.63
CORT,2024-01-02,3797.6,-25.62,24.16,7379800,6.93,3.69,Loser,,25.62
BCRX,2024-01-08,2190.7,25.62,7.65,12028300,5.09,5.03,Gainer,,25.62
TNXP,2023-01-10,178.6,25.61,20600.0,942,,,Gainer,,25.61
SNDX,2024-11-12,1886.9,-25.57,16.21,8373200,7.49,3.41,Loser,,25.57
ANRO,2025-04-07,611.7,25.56,2.26,874000,9.74,2.62,Gainer,,25.56
RLMD,2025-06-26,334.4,25.56,0.67,1299900,11.88,2.15,Gainer,,25.56
IMA,2024-05-29,75.1,25.56,20.04,284308,5.73,4.46,Gainer,,25.56
STTK,2025-02-24,248.1,25.55,1.72,1224200,7.12,3.59,Gainer,,25.55
ACRS,2024-01-16,311.0,25.54,1.16,6040600,12.2,2.09,Gainer,,25.54
CABA,2025-06-11,319.6,-25.53,1.75,13504400,13.53,1.89,Loser,,25.53
HURA,2024-11-18,94.3,-25.53,3.5,155000,17.57,1.45,Loser,,25.53
VSTM,2025-01-02,430.8,25.53,6.49,8276700,8.89,2.87,Gainer,,25.53
TARA,2024-12-04,340.8,25.53,3.54,1164300,8.42,3.03,Gainer,,25.53
KOD,2025-10-20,1636.1,25.53,17.7,2325000,9.61,2.66,Gainer,,25.53
NAMS,2023-10-31,4077.0,25.52,9.0,856700,9.18,2.78,Gainer,,25.52
HUMA,2024-03-01,215.2,-25.52,3.24,9786800,13.53,1.89,Loser,,25.52
OKYO,2024-07-31,87.8,25.51,1.23,30700,13.84,1.84,Gainer,,25.51
AKBA,2023-02-21,347.6,-25.51,0.65,3935000,25.29,1.01,Loser,,25.51
EWTX,2025-12-24,3222.6,25.5,27.29,3623300,8.29,3.08,Gainer,,25.5
TLSA,2024-04-18,184.5,25.49,0.64,1556600,11.05,2.31,Gainer,,25.49
STOK,2024-02-14,2079.6,25.49,5.17,666900,9.08,2.81,Gainer,,25.49
BMEA,2024-06-13,96.9,25.49,5.81,5410500,22.57,1.13,Gainer,,25.49
SANA,2025-07-08,1121.4,25.48,3.89,14106400,8.27,3.08,Gainer,,25.48
CYTK,2023-12-21,7607.3,25.48,44.82,8780500,6.23,4.09,Gainer,,25.48
ARMP,2023-07-25,391.7,25.48,1.97,544700,8.38,3.04,Gainer,,25.48
AMLX,2024-07-10,1666.0,25.45,2.07,9636800,6.78,3.75,Gainer,,25.45
IMRX,2023-11-21,322.2,25.45,7.0,140700,9.73,2.62,Gainer,,25.45
KPTI,2024-04-17,172.6,25.45,20.7,211707,10.74,2.37,Gainer,,25.45
