ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_days_to_primary_completion,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_active_not_recruiting_flag,feat_blinded_flag,feat_cns_flag,feat_completed_flag,feat_oncology_flag,feat_open_label_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_rare_disease_flag,feat_recent_asset_event_flag,feat_recent_company_event_flag,feat_recent_completion_flag,feat_small_trial_flag,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Respiratory,feat_completion_recency_bucket_far_180_plus,feat_completion_recency_bucket_imminent_0_30,feat_completion_recency_bucket_medium_91_180,feat_completion_recency_bucket_near1_90,feat_completion_recency_bucket_past,feat_completion_recency_bucket_unknown,split
LPCN,2024-06-25,LPCN 1154,NCT02081300,0,2,0.0,0.2731,4,-3343.0,0.2773,0.0,406.0,406.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,val
WVE,2024-06-25,SAD: 30mg WVE-003,NCT05032196,0,1,0.0,0.2327,1,-32.0,0.2773,0.0,155.0,24.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
IMMP,2024-06-27,eftilagimod alpha,NCT04811027,1,2,0.0,0.2405,3,-108.0,0.2773,0.0,754.0,407.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
RNAC,2024-07-02,Descartes-08,NCT07391605,0,1,0.0,0.7264,2,852.0,0.2773,0.0,155.0,865.0,0.0,1,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
ANVS,2024-07-02,buntanetap,NCT06709014,1,2,0.0,0.2155,4,1247.0,0.2773,0.0,64.0,64.0,0.0,1,1,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
ANVS,2024-07-08,buntanetap,NCT06709014,1,3,0.0,0.2155,5,1247.0,0.2773,0.0,0.0,0.0,0.0,1,1,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
RHHBY,2024-07-03,Tiragolumab,NCT04619797,0,2,0.0,0.0404,114,-75.0,0.2773,0.0,936.0,49.0,0.0,1,0,1.0,1,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
MRK,2024-07-08,V116,NCT05420961,0,6,0.0,0.0476,126,-419.0,0.2773,0.0,69.0,7.0,0.0,0,0,1.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,val
QURE,2024-07-09,AMT-130,NCT04120493,1,2,0.0,2.0568,2,1788.0,0.2773,0.0,204.0,204.0,1.0,1,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
KZIA,2024-07-10,paxalisib,NCT05009992,1,1,0.0,0.0449,1,1269.0,0.2773,0.0,155.0,24.0,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,val
KZIA,2024-07-11,paxalisib,NCT03970447,1,2,0.0,0.0449,2,1422.0,0.2773,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,val
KZIA,2024-07-10,paxalisib,NCT05009992,1,3,0.0,0.0449,3,1269.0,0.2773,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,val
ARMP,2024-07-11,AP-PA02,NCT05616221,0,2,0.0,0.0378,2,6.0,0.2773,0.0,493.0,493.0,0.0,1,0,1.0,0,0,1.0,1.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,val
APLS,2024-07-11,Pegcetacoplan,NCT05067127,0,2,0.0,0.1746,7,-15.0,0.2773,0.0,1701.0,668.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,val
VRDN,2024-07-15,VRDN-001 Phase 3 Cohort (THRIVE),NCT05176639,0,1,0.0,0.3119,1,0.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,val
AGEN,2024-07-18,botensilimab (BOT) and balstilimab (BAL),NCT05864534,1,1,0.0,0.0291,4,652.0,0.2773,0.0,155.0,734.0,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,val
SNY,2024-07-25,Quadrivalent Influenza mRNA Vaccine MRT5421,NCT06361875,0,1,0.0,0.0653,67,319.0,0.2773,0.0,155.0,90.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,val
MRK,2024-07-26,Sotatercept,NCT04896008,0,3,0.0,0.0476,127,0.0,0.2773,0.0,700.0,18.0,0.0,1,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,val
CLDX,2024-07-29,barzolvolimab,NCT05405660,0,1,0.0,0.2917,1,-47.0,0.2773,0.0,155.0,24.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,val
PEPG,2024-07-31,PGN-EDO51,NCT06079736,1,1,0.0,0.3828,1,394.0,0.2773,0.0,155.0,24.0,0.0,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
BMY,2024-07-31,Nivolumab,NCT03668119,0,47,0.0,0.084,101,-820.0,0.2773,0.0,582.0,260.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
LONA,2024-08-01,ATH-1017,NCT04488419,0,2,0.0,0.4791,2,-17.0,0.2773,0.0,804.0,804.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
LLY,2024-08-01,Tirzepatide,NCT04847557,0,14,0.0,0.0073,96,-30.0,0.2773,0.0,106.0,76.0,0.0,1,0,1.0,0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,val
PFE,2024-09-20,RSVpreF MDV,NCT06473519,0,1,0.0,0.0953,103,49.0,0.2773,0.0,155.0,4.0,0.0,0,0,1.0,0,1,0.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,val
LLY,2024-08-07,LY3372689,NCT05063539,0,1,0.0,0.0073,97,-29.0,0.2773,0.0,155.0,6.0,0.0,0,1,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
BNTX,2024-08-07,Influenza and COVID-19 Combination A,NCT06178991,0,1,0.0,0.5252,12,111.0,0.2773,0.0,155.0,195.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,val
LYEL,2024-08-07,LYL797,NCT05274451,0,1,0.0,0.6268,1,112.0,0.2773,0.0,155.0,24.0,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,val
CABA,2024-08-08,CABA-201,NCT06154252,1,1,0.0,0.5003,1,1423.0,0.2773,0.0,155.0,24.0,0.0,0,0,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,val
MBX,2024-08-12,MBX 2109,NCT06465108,0,1,0.0,0.268,1,284.0,0.2773,0.0,155.0,24.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,val
PRLD,2024-08-13,PRT3789,NCT05639751,0,1,0.0,0.317,1,415.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,val
VRCA,2024-08-14,VP-315,NCT05188729,1,1,0.0,1.4772,3,-121.0,0.2773,0.0,155.0,243.0,0.0,0,0,1.0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,val
NRC,2024-08-15,Tecovirimat Oral Capsule,NCT05559099,0,1,0.0,0.0135,279,19.0,0.2773,0.0,155.0,111.0,0.0,1,0,1.0,0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,val
MRK,2024-08-15,favezelimab/pembrolizumab,NCT05064059,0,1,0.0,0.0476,128,0.0,0.2773,0.0,155.0,20.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,val
ALNY,2024-08-30,vutrisiran,NCT04153149,0,1,0.0,0.0698,6,-114.0,0.2773,0.0,155.0,646.0,1.0,1,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
SNY,2024-09-02,Tolebrutinib,NCT04410978,0,1,0.0,0.0653,68,-49.0,0.2773,0.0,155.0,39.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
PCVX,2024-09-03,VAX-31,NCT06720038,1,1,0.0,0.2203,2,1184.0,0.2773,0.0,155.0,505.0,1.0,1,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,val
SMMT,2024-09-08,ivonescimab,NCT07229417,1,1,0.0,0.0639,1,1117.0,0.2773,0.0,155.0,24.0,0.0,0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,val
MRK,2024-09-09,favezelimab/pembrolizumab,NCT05600309,0,2,0.0,0.0476,129,-25.0,0.2773,0.0,25.0,25.0,0.0,0,0,1.0,1,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
IMRX,2024-09-12,IMM-1-104,NCT05585320,0,2,0.0,0.6305,3,627.0,0.2773,0.0,182.0,182.0,1.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,val
FULC,2024-09-12,losmapimod,NCT04264442,1,1,0.0,0.2861,3,56.0,0.2773,0.0,155.0,387.0,0.0,1,1,0.0,0,1,0.0,1.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,val
MRK,2024-09-13,Pembrolizumab,NCT03615326,0,36,0.0,0.0476,130,-177.0,0.2773,0.0,234.0,4.0,0.0,1,0,1.0,1,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
PFE,2024-09-14,ponsegromab,NCT05546476,0,1,0.0,0.0953,104,-185.0,0.2773,0.0,155.0,43.0,0.0,1,0,1.0,0,1,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,val
VRDN,2024-09-16,veligrotug,NCT06021054,0,1,0.0,0.322,2,49.0,0.2773,0.0,155.0,63.0,0.0,0,0,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,val
RHHBY,2024-09-19,Baloxavir Marboxil,NCT03969212,0,1,0.0,0.0404,115,-132.0,0.2773,0.0,155.0,78.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,val
PRLD,2024-09-20,PRT3789,NCT05639751,0,2,0.0,0.317,2,376.0,0.2773,0.0,39.0,39.0,0.0,0,0,1.0,1,1,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,val
TIL,2024-09-13,"BRG01, BST02, BRL03",NCT05864924,1,1,0.0,1.3195,1,-147.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,1,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,val
NVS,2024-09-20,Ofatumumab,NCT04486716,0,2,0.0,0.0354,139,-305.0,0.2773,0.0,1730.0,23.0,0.0,0,1,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
WVE,2024-09-24,WVE-N531,NCT07209332,1,1,0.0,0.2327,2,1619.0,0.2773,0.0,155.0,91.0,0.0,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,val
AMGN,2024-09-25,Rocatinlimab,NCT05651711,0,1,0.0,0.0436,37,-112.0,0.2773,0.0,155.0,320.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,val
LLY,2024-09-25,Lebrikizumab,NCT04392154,0,8,0.0,0.0073,98,-68.0,0.2773,0.0,199.0,49.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,val
MGTX,2024-10-01,AAV-GAD Low Dose,NCT05603312,0,1,0.0,0.0243,3,-25.0,0.2773,0.0,155.0,1048.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
OCS,2024-10-01,OCS-05 +SoC (corticosteroid) IV administration,NCT04762017,0,1,0.0,0.0854,3,-15.0,0.2773,0.0,155.0,112.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
ABBV,2024-10-02,RGX-314,NCT04832724,0,1,0.0,0.0128,94,-366.0,0.2773,0.0,155.0,118.0,0.0,0,0,1.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
ANRO,2024-10-07,ALTO-100,NCT05712187,0,1,0.0,0.2253,1,-32.0,0.2773,0.0,155.0,24.0,0.0,1,1,1.0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
SUPN,2024-10-08,SAGE-718,NCT05619692,0,4,0.0,0.0982,8,-125.0,0.2773,0.0,253.0,253.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
ARCT,2024-10-09,ARCT-2303,NCT06279871,0,1,0.0,0.7716,2,0.0,0.2773,0.0,155.0,1349.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,val
MRK,2024-10-14,Tulisokibart,NCT04996797,0,1,0.0,0.0476,131,-496.0,0.2773,0.0,155.0,31.0,0.0,1,0,1.0,0,1,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,val
VIR,2024-10-15,VIR-3434,NCT05612581,0,1,0.0,0.3693,5,0.0,0.2773,0.0,155.0,453.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,val
WVE,2024-10-16,WVE-006,NCT06186492,1,1,0.0,0.2327,3,120.0,0.2773,0.0,155.0,22.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,test
NVAX,2024-10-16,NVX-CoV2705 Vaccine,NCT06409663,0,1,0.0,0.4461,9,-1.0,0.2773,0.0,155.0,198.0,0.0,0,0,1.0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,test
DRUG,2024-10-18,Omvoh,NCT06249555,1,1,0.0,0.1085,2,591.0,0.2773,0.0,155.0,549.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,test
DRUG,2024-10-18,GMRx2,NCT04518306,1,1,0.0,0.1085,3,-395.0,0.2773,0.0,155.0,0.0,0.0,0,0,1.0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
NVS,2024-10-27,MAS825,NCT06097663,0,2,0.0,0.0354,141,0.0,0.2773,0.0,1390.0,10.0,0.0,1,0,1.0,0,0,1.0,1.0,0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
SPRO,2024-10-29,SPR720 500 mg,NCT05496374,0,1,0.0,0.3974,2,-21.0,0.2773,0.0,155.0,1623.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,test
SRRK,2024-10-30,Apitegromab,NCT05156320,0,1,0.0,0.0818,2,49.0,0.2773,0.0,155.0,1303.0,0.0,1,1,1.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,test
PYXS,2024-11-01,PYX-201,NCT06795412,0,1,0.0,0.8339,1,1130.0,0.2773,0.0,155.0,24.0,0.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,test
AZN,2024-11-07,Experimental: Tezepelumab,NCT04851964,0,2,0.0,0.0177,76,-45.0,0.2773,0.0,1521.0,196.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,test
BMY,2024-11-07,BMS-986249,NCT03369223,0,1,0.0,0.084,102,0.0,0.2773,0.0,155.0,99.0,0.0,0,0,1.0,1,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,test
CBIO,2024-11-08,CUE-101 and CUE-102,NCT03978689,0,1,0.0,0.5792,1,422.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,test
NRC,2024-11-09,HBI-8000 in combination with nivolumab,NCT02718066,0,1,0.0,0.0135,280,-435.0,0.2773,0.0,155.0,86.0,0.0,0,0,1.0,1,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
NGNE,2024-11-12,NGN-401,NCT05898620,1,2,0.0,0.7293,2,1846.0,0.2773,0.0,0.0,0.0,0.0,0,1,0.0,0,1,0.0,0.0,0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,test
RAPT,2024-11-11,zelnecirnon (RPT193),NCT05935332,1,1,0.0,0.0941,3,-143.0,0.2773,0.0,155.0,186.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,test
ABBV,2024-11-11,Emraclidine 10 mg,NCT05227690,1,1,0.0,0.0128,95,-80.0,0.2773,0.0,155.0,40.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
NGNE,2024-11-11,NGN-401,NCT05898620,0,1,0.0,0.7293,1,1846.0,0.2773,0.0,155.0,24.0,0.0,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,test
ARMP,2024-11-07,AP-SA02,NCT05184764,0,1,0.0,0.0378,3,-5.0,0.2773,0.0,155.0,124.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,test
GILD,2024-11-14,Sacituzumab Govitecan-hziy,NCT04527991,0,2,0.0,0.052,39,232.0,0.2773,0.0,423.0,423.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,test
BMY,2024-11-14,Nivolumab,NCT02477826,0,48,0.0,0.084,103,-20.0,0.2773,0.0,106.0,7.0,0.0,0,0,1.0,1,1,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
NVCT,2024-11-14,NXP800,NCT05226507,1,1,0.0,0.1346,1,382.0,0.2773,0.0,155.0,24.0,1.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,test
ABUS,2024-11-15,AB-729,NCT04980482,0,1,0.0,0.1046,1,118.0,0.2773,0.0,155.0,24.0,0.0,0,0,1.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,test
DWTX,2024-11-18,IMC-2,NCT06316843,0,1,0.0,0.1105,2,-18.0,0.2773,0.0,155.0,467.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,test
DWTX,2024-11-20,IMC-2,NCT06316843,0,2,0.0,0.1105,3,-20.0,0.2773,0.0,2.0,2.0,0.0,1,0,1.0,0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,test
NAMS,2024-11-20,Combination Therapy,NCT06005597,1,1,0.0,0.156,4,-56.0,0.2773,0.0,155.0,831.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
SAVA,2024-11-25,simufilam,NCT06390410,1,1,0.0,1.0507,2,12.0,0.2773,0.0,155.0,1700.0,0.0,0,0,1.0,0,0,1.0,1.0,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,test
ALEC,2024-11-26,AL002,NCT04592874,0,1,0.0,1.0977,2,-98.0,0.2773,0.0,155.0,452.0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
AXSM,2024-11-26,AXS-12 (reboxetine),NCT05113745,0,2,0.0,0.0385,12,-11.0,0.2773,0.0,246.0,246.0,0.0,0,1,1.0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
AMGN,2024-11-26,Maridebart Cafraglutide,NCT05669599,0,1,0.0,0.0436,38,-49.0,0.2773,0.0,155.0,62.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,test
AZN,2024-11-27,BFF MDI 160/9.6 μg BID (320/19.2μg/day),NCT05755906,0,1,0.0,0.0177,77,-8.0,0.2773,0.0,155.0,20.0,0.0,1,0,1.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,test
CRDF,2024-12-01,onvansertib,NCT06106308,0,2,0.0,0.4461,3,700.0,0.2773,0.0,481.0,481.0,1.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,test
HCM,2024-11-30,Tazemetostat,NCT05467943,0,1,0.0,0.5277,2,-2.0,0.2773,0.0,155.0,1169.0,0.0,0,0,1.0,1,1,0.0,0.0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,test
OM,2024-12-03,ADSTILADRIN (nadofaragene firadenovec-vncg),NCT06545955,0,1,0.0,2.6432,2,1305.0,0.2773,0.0,155.0,239.0,0.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,test
JANX,2024-12-03,JANX007,NCT05519449,1,1,0.0,0.2611,2,940.0,0.2773,0.0,155.0,294.0,0.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,test
LLY,2024-12-04,Tirzepatide,NCT05822830,0,15,0.0,0.0073,99,-21.0,0.2773,0.0,125.0,70.0,0.0,0,0,1.0,0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,test
RLMD,2024-12-04,REL-1017,NCT04855760,1,4,0.0,0.0416,4,-496.0,0.2773,0.0,496.0,496.0,0.0,0,1,1.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,test
IMRX,2024-12-05,IMM-1-104 (atebimetinib combination),NCT05585320,0,1,0.0,0.6305,4,543.0,0.2773,0.0,155.0,84.0,1.0,0,0,0.0,1,1,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,test
TARA,2024-12-05,TARA-002,NCT05951179,1,1,0.0,0.3894,1,1973.0,0.2773,0.0,155.0,24.0,0.0,0,0,0.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,test
