ticker,event_date,market_cap_m,move_pct,close,volume,atr_pct,normalized_move,event_type,catalyst_type
PGEN,2020-03-12,1341.0,-11.36,1.95,1646700,18.79,0.6,Loser,
AURA,2021-11-24,374.0,11.36,19.99,301200,,,Gainer,
ZYME,2020-01-17,1773.5,11.36,49.12,561000,5.54,2.05,Gainer,
HURA,2022-11-15,94.3,-11.36,139.3,6286,20.92,0.54,Loser,
NGNE,2022-11-29,363.9,11.36,10.0,6190,10.05,1.13,Gainer,
AMRN,2020-03-11,286.9,-11.36,251.2,590535,8.33,1.36,Loser,
STXS,2021-08-31,201.6,11.36,7.06,959500,9.11,1.25,Gainer,
XERS,2020-04-02,1015.5,-11.36,1.56,839100,25.54,0.44,Loser,
HURA,2019-12-30,94.3,11.36,1149.75,258,9.0,1.26,Gainer,
HURA,2020-04-08,94.3,11.36,857.5,151,9.91,1.15,Gainer,
GERN,2018-10-01,1072.4,-11.36,1.56,15503900,47.56,0.24,Loser,
KALA,2022-02-24,346.3,11.36,34.3,9478,11.94,0.95,Gainer,
KALA,2022-03-18,346.3,-11.36,78.0,41450,14.41,0.79,Loser,
TARA,2018-01-29,340.8,11.36,98.0,1940,,,Gainer,
AVTX,2018-01-19,324.0,11.36,8467.2,119,,,Gainer,
YI,2018-11-09,68.6,-11.36,9.75,32600,12.03,0.94,Loser,
AMRN,2018-10-11,286.9,11.36,386.2,1000830,9.61,1.18,Gainer,
ATHE,2022-09-22,62.4,11.36,4.9,13530,10.71,1.06,Gainer,
ALLO,2020-03-19,624.7,11.36,20.29,1002400,9.64,1.18,Gainer,
AMRX,2019-11-01,4341.4,11.36,3.43,912700,6.84,1.66,Gainer,
BYSI,2019-09-09,55.5,-11.36,19.19,49700,6.97,1.63,Loser,
ALT,2022-03-16,539.7,11.36,6.57,1564700,8.43,1.35,Gainer,
MSLE,2019-12-17,256.9,11.36,11.76,898,14.18,0.8,Gainer,
ALT,2021-09-30,539.7,-11.36,11.31,3372500,9.99,1.14,Loser,
PLX,2018-07-24,231.6,11.36,4.9,602860,6.43,1.77,Gainer,
SABS,2022-10-07,195.2,11.36,9.8,15330,11.56,0.98,Gainer,
MSLE,2019-12-11,256.9,-11.36,9.36,125,18.08,0.63,Loser,
MSLE,2018-07-25,256.9,-11.36,18.72,1,26.22,0.43,Loser,
ABEO,2022-07-25,277.5,-11.36,4.29,85200,12.69,0.9,Loser,
ONCY,2020-01-13,121.6,-11.36,3.51,1875000,17.81,0.64,Loser,
MIST,2020-08-07,145.6,11.36,9.8,1668100,10.38,1.09,Gainer,
REPL,2018-10-09,631.7,-11.36,11.0,58100,15.14,0.75,Loser,
LPCN,2020-11-06,55.3,11.36,24.99,207071,5.63,2.02,Gainer,
AXSM,2018-10-17,8383.5,11.36,3.92,1565700,8.23,1.38,Gainer,
IFRX,2022-03-11,62.3,-11.36,1.95,563000,14.69,0.77,Loser,
IMMX,2022-02-10,427.3,-11.36,4.37,782300,14.83,0.77,Loser,
JBIO,2021-10-05,731.3,11.36,712.1,1989,10.93,1.04,Gainer,
TECX,2020-04-30,438.9,-11.36,154.44,23250,10.23,1.11,Loser,
DMAC,2018-03-12,414.0,11.36,6.92,29765,8.17,1.39,Gainer,
IMMP,2019-07-09,412.1,-11.36,1.56,123800,6.31,1.8,Loser,
ABUS,2020-06-11,896.2,-11.35,1.64,1307200,14.6,0.78,Loser,
ORMP,2019-12-09,136.1,11.35,4.75,328000,9.61,1.18,Gainer,
DAWN,2022-11-10,1088.4,11.35,20.9,990900,5.55,2.04,Gainer,
DNTH,2020-03-12,2385.5,-11.35,129.92,8538,13.43,0.85,Loser,
SHC,2020-11-23,4621.4,11.35,27.95,6536700,,,Gainer,
CRVS,2020-03-23,1529.6,-11.35,2.03,86000,22.51,0.5,Loser,
BCRX,2021-02-25,2190.7,-11.35,10.47,7844900,10.67,1.06,Loser,
ANIX,2020-03-23,99.5,-11.35,1.64,82100,14.57,0.78,Loser,
CRSP,2020-10-07,5772.6,11.35,97.68,2357900,4.58,2.48,Gainer,
ALLO,2020-05-04,624.7,11.35,31.68,1154600,6.5,1.75,Gainer,
PTCT,2022-06-23,5474.9,11.35,40.11,1380600,5.51,2.06,Gainer,
MNKD,2022-06-03,1007.2,11.35,4.61,8215300,7.9,1.44,Gainer,
ANVS,2020-06-17,71.0,-11.35,5.0,116300,12.3,0.92,Loser,
VCEL,2018-07-17,1804.5,11.35,10.3,1507100,7.22,1.57,Gainer,
VANI,2021-03-16,99.9,-11.35,39.6,2113567,17.67,0.64,Loser,
EOLS,2018-06-01,278.7,11.35,27.28,337000,11.51,0.99,Gainer,
SLNO,2020-10-01,2098.5,-11.35,33.38,101740,10.98,1.03,Loser,
COGT,2022-03-17,6305.7,11.35,6.18,118900,6.0,1.89,Gainer,
COGT,2022-05-31,6305.7,-11.35,4.61,286200,10.32,1.1,Loser,
JBIO,2022-03-29,731.3,11.35,578.75,1123,8.98,1.26,Gainer,
BEAM,2021-02-05,2888.0,11.35,116.16,1470900,9.56,1.19,Gainer,
NKTX,2022-08-12,191.8,11.35,17.37,732900,6.1,1.86,Gainer,
ADMA,2022-06-27,3715.5,11.34,2.16,3271500,6.77,1.68,Gainer,
CADL,2022-05-10,288.2,11.34,3.83,13400,12.7,0.89,Gainer,
SLDB,2021-03-09,483.8,11.34,159.0,64340,11.08,1.02,Gainer,
CRDL,2022-11-10,113.9,11.34,0.54,535200,10.99,1.03,Gainer,
EQ,2019-04-26,110.8,11.34,5.99,10400,13.06,0.87,Gainer,
LPCN,2020-08-24,55.3,-11.34,29.24,575000,10.51,1.08,Loser,
PRLD,2021-01-05,173.5,-11.34,59.81,476800,11.73,0.97,Loser,
ACET,2021-10-19,69.6,11.34,139.84,9681,5.77,1.97,Gainer,
CLDX,2018-03-08,1999.5,11.34,41.25,320300,4.27,2.65,Gainer,
FULC,2021-09-17,558.1,11.34,30.83,1924900,7.54,1.5,Gainer,
IMRX,2022-04-12,322.2,-11.34,6.1,200000,10.03,1.13,Loser,
RAPT,2020-06-18,1679.1,11.34,226.16,26994,6.87,1.65,Gainer,
CRDF,2021-03-19,130.7,11.34,11.49,5181300,8.94,1.27,Gainer,
URGN,2022-03-09,1015.8,11.34,8.54,265300,6.16,1.84,Gainer,
OCGN,2019-08-20,595.7,11.34,12.96,196810,5.65,2.01,Gainer,
SRRK,2019-11-25,4515.9,-11.34,9.38,107000,8.7,1.3,Loser,
XERS,2021-06-25,1015.5,11.34,4.81,16096700,7.15,1.59,Gainer,
NVAX,2021-09-28,1647.7,-11.34,204.83,8387600,8.08,1.4,Loser,
HALO,2020-11-03,8205.7,11.34,31.62,5816900,3.86,2.93,Gainer,
CLLS,2022-05-09,390.3,-11.34,3.05,145600,8.32,1.36,Loser,
KALV,2021-06-28,822.9,-11.34,24.79,634200,6.2,1.83,Loser,
NERV,2022-11-08,285.6,11.34,2.99,343500,32.0,0.35,Gainer,
AVXL,2018-10-19,410.5,11.34,2.75,2490100,8.09,1.4,Gainer,
IRWD,2019-01-04,556.4,11.34,9.21,2013203,6.83,1.66,Gainer,
VIR,2020-03-12,1264.6,11.34,37.6,1665000,23.71,0.48,Gainer,
PACB,2022-01-11,507.2,-11.34,14.7,12134300,11.71,0.97,Loser,
YI,2022-06-23,68.6,11.34,2.16,172200,10.6,1.07,Gainer,
CMPS,2022-05-09,783.3,-11.33,7.36,484100,10.74,1.05,Loser,
SABS,2022-06-15,195.2,-11.33,13.3,10470,15.73,0.72,Loser,
IBIO,2018-06-11,97.4,-11.33,665.0,1060,12.44,0.91,Loser,
PLX,2021-02-24,231.6,11.33,5.6,3725500,9.41,1.2,Gainer,
CGTX,2022-01-27,96.2,-11.33,3.6,35700,20.17,0.56,Loser,
SAVA,2021-06-16,110.1,11.33,80.27,2885571,7.84,1.45,Gainer,
RZLT,2020-07-15,307.2,11.33,8.35,11632,10.96,1.03,Gainer,
KZIA,2018-06-26,95.8,11.33,172.0,508,9.33,1.21,Gainer,
MNOV,2020-04-14,71.3,-11.33,6.26,422800,9.9,1.14,Loser,
RANI,2021-10-28,168.0,11.33,25.54,171400,6.07,1.87,Gainer,
ERAS,2022-05-09,4229.0,-11.33,6.18,408000,11.29,1.0,Loser,
OCGN,2022-09-29,595.7,-11.33,1.8,5685100,9.45,1.2,Loser,
CLDX,2021-03-03,1999.5,-11.33,26.52,460300,7.02,1.61,Loser,
FOLD,2022-08-05,4507.9,11.33,12.18,6400300,4.61,2.46,Gainer,
ARQT,2020-03-25,3303.6,-11.33,32.56,150400,16.86,0.67,Loser,
KNSA,2018-05-29,3372.2,-11.33,17.21,330800,,,Loser,
PBH,2020-03-16,3332.2,-11.33,30.28,933600,7.03,1.61,Loser,
BNTC,2021-01-04,373.4,11.33,56.78,29929,7.91,1.43,Gainer,
GLTO,2022-12-28,1781.9,11.32,29.5,3017,9.14,1.24,Gainer,
MNKD,2019-01-02,1007.2,11.32,1.18,2802000,11.65,0.97,Gainer,
IMDX,2018-07-06,172.4,11.32,59.0,1720,11.47,0.99,Gainer,
VIR,2021-01-20,1264.6,11.32,43.37,1458100,6.06,1.87,Gainer,
OGI,2022-10-07,193.6,-11.32,3.76,1092325,5.95,1.9,Loser,
NVAX,2019-05-03,1647.7,-11.32,9.4,1236715,5.96,1.9,Loser,
ENLV,2018-12-13,273.0,11.32,9.44,5275,13.81,0.82,Gainer,
ANIX,2020-06-11,99.5,-11.32,1.88,265100,11.2,1.01,Loser,
PGNY,2020-08-19,1525.1,11.32,32.6,1398300,5.06,2.24,Gainer,
MSLE,2020-02-13,256.9,-11.32,11.28,42,10.74,1.05,Loser,
ONCY,2018-04-11,121.6,11.32,5.61,60558,5.08,2.23,Gainer,
HCM,2020-03-24,2588.0,11.32,18.19,152100,11.47,0.99,Gainer,
GLUE,2022-11-21,1353.3,-11.32,8.15,135100,12.08,0.94,Loser,
TYRA,2022-06-23,1777.8,11.32,6.98,81400,13.86,0.82,Gainer,
SAVA,2020-03-19,110.1,11.32,4.23,1031472,18.98,0.6,Gainer,
PHVS,2022-12-14,1844.2,-11.32,7.6,624600,17.05,0.66,Loser,
EDIT,2021-01-07,214.8,11.32,89.66,2743300,10.81,1.05,Gainer,
KNSA,2020-06-08,3372.2,11.32,23.99,473500,7.21,1.57,Gainer,
DTIL,2022-05-16,101.1,11.32,53.1,28153,11.43,0.99,Gainer,
PACB,2019-11-20,507.2,11.32,5.21,6939000,4.18,2.71,Gainer,
YI,2022-06-16,68.6,-11.32,1.88,500600,12.37,0.92,Loser,
CRDF,2019-01-18,130.7,11.32,3.54,137933,10.0,1.13,Gainer,
NBP,2021-08-23,378.2,11.32,66.55,559500,8.58,1.32,Gainer,
REPL,2020-04-17,631.7,11.32,12.78,82700,9.93,1.14,Gainer,
ICCC,2020-01-22,59.4,-11.32,5.25,340300,6.59,1.72,Loser,
FULC,2021-11-22,558.1,-11.32,15.2,847500,8.7,1.3,Loser,
GRCE,2020-04-29,66.4,11.32,28.32,31075,9.49,1.19,Gainer,
IMMP,2021-04-08,412.1,11.32,3.54,14117000,8.14,1.39,Gainer,
YI,2019-02-15,68.6,11.32,8.36,13700,8.12,1.39,Gainer,
ZVRA,2018-05-11,502.7,11.32,94.4,7106,6.83,1.66,Gainer,
CPRX,2019-04-25,2836.8,11.32,6.0,6127300,5.27,2.15,Gainer,
GERN,2020-08-03,1072.4,11.32,1.77,3921300,6.61,1.71,Gainer,
IVVD,2021-10-05,476.6,11.32,31.87,907200,21.47,0.53,Gainer,
HURA,2020-08-10,94.3,11.32,2065.0,532,12.44,0.91,Gainer,
SAVA,2022-01-31,110.1,11.32,44.25,1747930,9.63,1.18,Gainer,
BLFS,2018-06-21,1165.2,-11.32,11.52,370500,6.96,1.63,Loser,
BNTC,2022-03-07,373.4,-11.31,33.32,3400,9.34,1.21,Loser,
LGND,2022-11-08,3903.1,11.31,69.95,305300,5.62,2.01,Gainer,
ENLV,2020-12-07,273.0,-11.31,10.04,332800,9.4,1.2,Loser,
EQ,2021-02-23,110.8,-11.31,8.23,636800,12.08,0.94,Loser,
HUMA,2021-08-27,215.2,11.31,12.2,492300,4.12,2.75,Gainer,
NRXP,2021-11-22,55.1,-11.31,45.5,120540,17.9,0.63,Loser,
DNTH,2019-01-15,2385.5,11.31,107.04,5644,10.64,1.06,Gainer,
NBP,2021-09-17,378.2,11.31,75.85,2386000,6.57,1.72,Gainer,
ACET,2021-12-17,69.6,11.31,253.6,56719,8.55,1.32,Gainer,
RLMD,2019-05-22,334.4,-11.31,9.6,9400,8.4,1.35,Loser,
IMNM,2022-01-21,2411.9,-11.31,7.76,124700,15.49,0.73,Loser,
SAVA,2018-06-22,110.1,-11.31,8.23,493178,6.56,1.72,Loser,
VANI,2021-03-22,99.9,-11.31,38.1,1680900,22.24,0.51,Loser,
VANI,2020-01-24,99.9,11.31,12.99,18833,10.17,1.11,Gainer,
PHVS,2022-12-07,1844.2,11.31,2.51,93800,16.36,0.69,Gainer,
XENE,2020-12-30,3340.6,11.31,16.04,218300,5.61,2.02,Gainer,
DNA,2022-05-18,409.0,-11.31,97.2,744605,15.93,0.71,Loser,
ATAI,2021-07-08,1318.5,11.31,19.48,820300,,,Gainer,
MDXG,2018-08-16,724.2,-11.31,3.53,5662000,12.34,0.92,Loser,
PHAT,2020-05-07,979.8,11.31,43.5,111600,9.65,1.17,Gainer,
DNTH,2022-02-28,2385.5,11.31,50.4,26200,7.11,1.59,Gainer,
IMRX,2022-05-26,322.2,11.31,4.33,113900,13.3,0.85,Gainer,
GHRS,2021-09-16,921.1,-11.31,20.7,54200,7.92,1.43,Loser,
GALT,2020-03-04,192.1,11.31,2.46,231100,7.22,1.57,Gainer,
SAVA,2021-09-14,110.1,-11.31,41.79,7942263,25.16,0.45,Loser,
ORIC,2021-12-13,1309.9,-11.31,12.78,274600,9.1,1.24,Loser,
SLNO,2018-10-08,2098.5,-11.31,29.4,3640,9.25,1.22,Loser,
NBTX,2021-11-23,1502.0,-11.31,8.0,3000,5.76,1.96,Loser,
FBRX,2020-08-24,378.6,11.31,617.5,5108,8.86,1.28,Gainer,
URGN,2020-04-13,1015.8,11.31,23.71,353600,8.8,1.29,Gainer,
MDXG,2021-09-14,724.2,-11.31,5.57,5803800,19.55,0.58,Loser,
FBRX,2022-05-03,378.6,11.3,32.0,11940,7.49,1.51,Gainer,
CABA,2022-07-06,319.6,11.3,1.28,227400,8.63,1.31,Gainer,
GANX,2022-09-07,100.4,11.3,3.94,67900,6.96,1.62,Gainer,
MREO,2021-08-23,59.0,11.3,2.56,1815900,7.35,1.54,Gainer,
MBOT,2020-08-19,161.9,-11.3,8.32,736000,9.29,1.22,Loser,
ELDN,2020-12-18,208.6,-11.3,16.25,31600,12.01,0.94,Loser,
TNYA,2022-12-19,121.6,-11.3,2.04,167800,10.95,1.03,Loser,
BHC,2022-08-09,2201.5,-11.3,5.18,14424400,13.88,0.81,Loser,
EOLS,2022-08-03,278.7,-11.3,9.58,1259600,9.3,1.21,Loser,
SPRO,2020-03-20,122.3,-11.3,5.81,274800,13.71,0.82,Loser,
XERS,2020-05-12,1015.5,11.3,3.94,1763800,9.61,1.18,Gainer,
RNAC,2019-05-29,197.4,-11.3,61.2,10270,9.85,1.15,Loser,
ALXO,2021-07-07,276.8,-11.3,54.39,455400,7.19,1.57,Loser,
LCTX,2019-02-21,442.2,11.3,1.28,1367000,10.74,1.05,Gainer,
INMD,2020-03-04,871.2,11.3,16.35,4579000,10.61,1.07,Gainer,
TARS,2022-05-10,3213.9,11.3,12.51,979200,9.71,1.16,Gainer,
VSTM,2018-08-09,430.8,11.3,104.04,594492,5.0,2.26,Gainer,
DTIL,2022-06-28,101.1,-11.3,47.1,322453,14.16,0.8,Loser,
YI,2018-12-06,68.6,11.3,7.98,25200,10.45,1.08,Gainer,
MREO,2022-03-07,59.0,11.3,1.28,493400,9.55,1.18,Gainer,
PVLA,2019-09-10,1598.2,11.3,425.6,7845,6.07,1.86,Gainer,
EQ,2021-08-26,110.8,11.3,6.7,387600,6.51,1.74,Gainer,
ALLO,2022-01-18,624.7,-11.3,11.78,2500400,7.5,1.51,Loser,
VERA,2021-06-08,2895.6,11.3,14.97,176700,,,Gainer,
SLN,2020-12-07,257.0,11.3,19.2,3600,3.5,3.23,Gainer,
CABA,2020-03-11,319.6,-11.3,11.23,14900,14.93,0.76,Loser,
RARE,2020-11-04,2260.2,11.3,113.53,757800,5.39,2.1,Gainer,
COGT,2022-08-17,6305.7,11.3,15.76,4571600,6.32,1.79,Gainer,
ICCC,2020-03-19,59.4,11.3,4.53,14100,9.22,1.23,Gainer,
DSGN,2022-11-10,594.7,11.29,15.67,431900,6.12,1.85,Gainer,
ACRS,2020-04-29,311.0,11.29,1.38,339400,8.74,1.29,Gainer,
NBP,2022-03-03,378.2,-11.29,22.79,779300,9.7,1.16,Loser,
NRXP,2022-12-13,55.1,-11.29,11.0,80550,13.55,0.83,Loser,
PTCT,2019-09-18,5474.9,-11.29,38.43,5768900,5.0,2.26,Loser,
VRCA,2022-08-12,87.5,11.29,40.4,30110,6.6,1.71,Gainer,
EYPT,2018-12-21,1453.7,-11.29,16.5,233320,10.88,1.04,Loser,
OVID,2019-01-31,116.1,-11.29,2.83,509700,8.05,1.4,Loser,
IBIO,2018-12-28,97.4,11.29,345.0,173,11.96,0.94,Gainer,
TENX,2022-11-23,74.9,11.29,220.8,4114,19.31,0.58,Gainer,
BLFS,2019-09-24,1165.2,-11.29,18.47,424000,4.99,2.26,Loser,
EDAP,2020-12-09,163.4,11.29,4.73,260800,4.88,2.31,Gainer,
PHVS,2021-03-15,1844.2,11.29,34.39,35100,15.72,0.72,Gainer,
LAB,2018-06-20,434.6,11.29,5.52,287600,4.57,2.47,Gainer,
AUTL,2018-10-05,455.1,11.29,27.5,104500,9.44,1.2,Gainer,
RANI,2021-08-10,168.0,11.29,13.8,148900,,,Gainer,
BLFS,2022-05-13,1165.2,11.29,12.42,526800,10.16,1.11,Gainer,
PALI,2021-01-11,264.1,11.29,6210.0,1663,11.81,0.96,Gainer,
NVCT,2022-11-03,234.7,-11.29,6.21,9000,4.99,2.26,Loser,
ARDX,2022-03-03,1591.5,11.29,0.95,6574200,7.6,1.49,Gainer,
NBP,2021-03-05,378.2,-11.29,49.28,483900,10.16,1.11,Loser,
AXSM,2022-04-18,8383.5,-11.29,32.7,989500,8.52,1.32,Loser,
CABA,2020-03-09,319.6,-11.29,12.73,16000,12.31,0.92,Loser,
KNSA,2020-03-18,3372.2,-11.29,11.0,258800,16.25,0.69,Loser,
BNTC,2018-06-26,373.4,11.29,525.3,17,11.15,1.01,Gainer,
GRCE,2018-11-28,66.4,11.29,33.12,19479,13.19,0.86,Gainer,
ACET,2018-04-06,69.6,-11.29,950.88,1973,16.25,0.69,Loser,
KALV,2020-08-03,822.9,11.29,10.94,293000,6.34,1.78,Gainer,
ZVRA,2020-09-03,502.7,11.29,11.04,54150,13.99,0.81,Gainer,
MIST,2021-02-02,145.6,11.29,8.38,182100,5.45,2.07,Gainer,
SLNO,2020-09-29,2098.5,11.29,31.05,52640,8.78,1.29,Gainer,
BHC,2020-04-01,2201.5,-11.29,13.75,4360800,15.66,0.72,Loser,
ACET,2022-05-13,69.6,11.29,189.28,29106,9.97,1.13,Gainer,
CADL,2022-05-31,288.2,-11.29,3.77,37200,9.58,1.18,Loser,
DTIL,2022-05-11,101.1,-11.29,49.5,28080,12.14,0.93,Loser,
KALV,2018-12-17,822.9,-11.29,20.12,83300,9.07,1.24,Loser,
IMMP,2021-11-10,412.1,11.29,4.14,1830800,7.42,1.52,Gainer,
TLSA,2022-11-10,184.5,11.29,0.69,109600,9.2,1.23,Gainer,
CPIX,2021-07-12,73.6,11.29,3.45,113200,4.1,2.75,Gainer,
EOLS,2018-05-09,278.7,11.29,10.55,700200,7.59,1.49,Gainer,
BCRX,2021-04-15,2190.7,11.29,11.34,8515400,7.45,1.51,Gainer,
BYSI,2020-03-27,55.5,-11.28,12.51,28200,11.45,0.99,Loser,
IMRX,2022-08-15,322.2,11.28,6.61,5700,10.96,1.03,Gainer,
IBRX,2020-06-01,9633.0,11.28,7.5,1664200,10.35,1.09,Gainer,
FATE,2021-03-31,170.7,11.28,82.45,1801100,9.42,1.2,Gainer,
EQ,2020-08-12,110.8,-11.28,8.97,846900,16.26,0.69,Loser,
ERAS,2022-09-08,4229.0,-11.28,8.34,1263100,12.1,0.93,Loser,
AMPH,2020-03-17,940.6,11.28,14.5,459000,6.28,1.8,Gainer,
GYRE,2020-10-16,793.8,11.28,15.65,108847,4.94,2.29,Gainer,
TWST,2022-03-11,2876.7,-11.28,43.79,671700,10.17,1.11,Loser,
ABUS,2019-07-19,896.2,-11.28,1.73,605600,11.39,0.99,Loser,
NTLA,2019-12-18,1596.1,-11.28,15.02,1525100,5.33,2.12,Loser,
VANI,2021-06-09,99.9,-11.28,17.94,1205533,12.89,0.87,Loser,
ALXO,2020-11-23,276.8,11.28,82.28,258700,6.34,1.78,Gainer,
SPRO,2018-12-27,122.3,11.28,6.41,277400,7.89,1.43,Gainer,
SANA,2022-08-26,1121.4,-11.28,6.84,1099500,9.87,1.14,Loser,
STRO,2019-09-11,335.5,11.28,97.7,8560,6.76,1.67,Gainer,
AQST,2020-04-14,488.0,11.28,3.75,1351400,9.05,1.25,Gainer,
IVA,2022-10-10,1348.2,-11.28,6.26,366100,11.9,0.95,Loser,
ABSI,2022-04-26,412.0,-11.28,6.53,265300,9.04,1.25,Loser,
CABA,2022-07-13,319.6,11.28,1.48,136000,8.64,1.31,Gainer,
COLL,2018-10-03,1317.2,11.28,17.07,920400,5.16,2.18,Gainer,
GLSI,2022-11-25,384.0,11.28,14.5,89400,5.77,1.95,Gainer,
IMMX,2022-03-29,427.3,11.27,2.37,171900,9.97,1.13,Gainer,
ACHV,2019-01-16,242.7,-11.27,25.2,9765,12.46,0.9,Loser,
CRBP,2019-01-07,150.4,11.27,234.0,72243,6.52,1.73,Gainer,
IMRX,2021-09-20,322.2,-11.27,25.27,289300,12.24,0.92,Loser,
NVAX,2021-11-05,1647.7,-11.27,159.19,12461100,9.24,1.22,Loser,
ZLAB,2018-05-25,2154.0,11.27,24.69,151200,4.72,2.38,Gainer,
ZNTL,2021-12-15,154.8,11.27,79.28,346300,6.77,1.66,Gainer,
IMUX,2022-08-05,122.7,11.27,5.33,223700,7.35,1.53,Gainer,
NKTR,2018-04-09,1930.0,11.27,1566.75,190547,5.31,2.12,Gainer,
FHTX,2021-01-25,332.7,11.27,23.11,195500,6.71,1.68,Gainer,
VTYX,2021-10-22,1002.3,-11.27,18.65,921500,,,Loser,
AXGN,2018-10-30,1591.9,11.27,35.75,1366500,6.18,1.82,Gainer,
ABUS,2020-12-16,896.2,-11.27,4.41,6627900,10.51,1.07,Loser,
SABS,2022-06-06,195.2,-11.27,18.9,7020,14.01,0.8,Loser,
GRCE,2020-06-15,66.4,11.27,37.92,175517,8.48,1.33,Gainer,
RYTM,2020-06-11,6188.4,-11.27,18.89,167500,5.78,1.95,Loser,
PGEN,2018-01-12,1341.0,11.27,14.71,2546000,,,Gainer,
CLYM,2022-06-03,487.5,11.27,3.85,20700,16.77,0.67,Gainer,
SPRO,2022-10-19,122.3,-11.27,1.81,1947000,17.51,0.64,Loser,
ARCT,2022-05-09,233.8,-11.27,16.61,772000,14.67,0.77,Loser,
AQST,2020-09-29,488.0,-11.27,4.41,2737800,19.01,0.59,Loser,
IVVD,2022-02-15,476.6,11.27,7.11,2572600,16.65,0.68,Gainer,
ICCC,2022-11-21,59.4,-11.27,6.22,49900,8.78,1.28,Loser,
HURA,2020-05-20,94.3,11.27,1365.0,316,8.78,1.28,Gainer,
PHVS,2021-04-20,1844.2,-11.26,23.08,43100,10.09,1.12,Loser,
DMAC,2019-10-07,414.0,-11.26,2.05,85200,11.31,0.99,Loser,
ANIX,2018-01-12,99.5,11.26,4.05,2239400,,,Gainer,
LONA,2022-09-28,52.6,11.26,32.6,55460,6.12,1.84,Gainer,
ABEO,2018-06-04,277.5,-11.26,388.25,66728,9.46,1.19,Loser,
KMDA,2020-03-12,501.8,-11.26,4.31,123400,8.09,1.39,Loser,
OCGN,2018-12-20,595.7,-11.26,28.38,49088,13.45,0.84,Loser,
CRNX,2018-10-25,4213.2,11.26,25.0,38100,9.25,1.22,Gainer,
ASMB,2019-05-06,472.0,11.26,202.8,18500,8.65,1.3,Gainer,
NBP,2020-09-01,378.2,-11.26,35.0,689100,7.03,1.6,Loser,
QTTB,2020-03-04,56.1,11.26,396.72,35911,4.99,2.26,Gainer,
STOK,2021-12-15,2079.6,11.26,20.15,331300,10.25,1.1,Gainer,
ENTX,2019-10-29,63.7,-11.26,2.37,700,12.45,0.9,Loser,
TNYA,2022-06-30,121.6,11.26,5.63,116200,13.82,0.82,Gainer,
CRDL,2021-09-07,113.9,11.26,4.25,1514500,7.78,1.45,Gainer,
KOD,2021-12-17,1636.1,11.26,89.95,517600,6.21,1.81,Gainer,
CRDF,2019-10-01,130.7,-11.26,1.34,737900,12.65,0.89,Loser,
CGEM,2021-06-04,915.7,11.26,33.11,1408300,8.36,1.35,Gainer,
IBRX,2022-08-03,9633.0,11.26,4.15,1852600,8.69,1.3,Gainer,
HURA,2020-03-24,94.3,11.26,743.75,91,10.76,1.05,Gainer,
ASMB,2018-11-08,472.0,11.26,307.08,16142,6.35,1.77,Gainer,
TLSA,2020-05-22,184.5,11.26,2.29,915634,9.92,1.14,Gainer,
VTYX,2022-04-29,1002.3,11.26,14.53,149000,10.39,1.08,Gainer,
SAVA,2022-04-19,110.1,-11.26,22.46,7895055,12.76,0.88,Loser,
PHAT,2022-10-04,979.8,11.26,10.97,138100,9.15,1.23,Gainer,
RIGL,2022-05-09,630.6,-11.26,19.7,253120,8.5,1.32,Loser,
IMA,2021-10-12,75.1,-11.26,133.32,2808,10.79,1.04,Loser,
MYGN,2019-09-24,429.7,11.26,30.93,3238400,4.26,2.65,Gainer,
RPID,2022-05-17,191.9,11.26,4.25,1978600,11.35,0.99,Gainer,
ENLV,2021-09-01,273.0,-11.26,12.3,343300,9.6,1.17,Loser,
RIGL,2020-03-09,630.6,-11.26,19.7,100490,6.52,1.73,Loser,
RAPT,2022-08-24,1679.1,11.25,234.88,38787,7.24,1.55,Gainer,
UNCY,2022-05-10,148.9,-11.25,7.1,3780,16.34,0.69,Loser,
JBIO,2022-05-16,731.3,-11.25,395.61,734,11.37,0.99,Loser,
NGNE,2022-04-13,363.9,-11.25,28.4,87335,15.12,0.74,Loser,
BCYC,2021-03-09,397.5,11.25,25.42,159100,9.14,1.23,Gainer,
CRVS,2019-12-31,1529.6,11.25,5.44,470600,10.18,1.11,Gainer,
SOPH,2021-09-07,305.3,-11.25,17.27,100800,5.72,1.97,Loser,
TNYA,2021-11-15,121.6,-11.25,23.75,112800,9.86,1.14,Loser,
VIR,2020-09-25,1264.6,11.25,35.91,710700,9.22,1.22,Gainer,
CGEN,2018-03-29,170.4,11.25,4.45,801500,6.83,1.65,Gainer,
MESO,2020-02-28,2103.1,-11.25,14.2,82950,6.09,1.85,Loser,
MYGN,2022-07-20,429.7,11.25,25.31,1175000,3.96,2.84,Gainer,
MESO,2019-07-15,2103.1,11.25,10.68,28350,6.49,1.73,Gainer,
NVAX,2020-02-10,1647.7,11.25,7.02,6183600,14.91,0.75,Gainer,
NVAX,2020-06-24,1647.7,11.25,77.5,10960400,7.03,1.6,Gainer,
ANIX,2018-01-05,99.5,11.25,2.67,384100,,,Gainer,
CGEN,2022-10-18,170.4,11.25,0.89,1333700,11.01,1.02,Gainer,
ELMD,2019-12-16,197.7,11.25,9.0,93300,7.65,1.47,Gainer,
TWST,2021-11-22,2876.7,-11.25,98.17,2204500,7.39,1.52,Loser,
