ticker,event_date,move_pct,atr_pct,normalized_move,event_type,market_cap_m,match_type,catalyst_type
VRCA,2020-03-17,22.55,15.61,1.44,Gainer,87.5,unmatched,
OCUL,2019-05-21,-22.55,9.77,2.31,Loser,1946.2,unmatched,
ASRT,2019-10-31,-22.55,17.22,1.31,Loser,74.8,unmatched,
OCGN,2019-04-09,22.54,11.46,1.97,Gainer,595.7,unmatched,
VCEL,2020-03-18,-22.54,17.46,1.29,Loser,1804.5,unmatched,
HURA,2020-06-05,22.54,11.65,1.93,Gainer,94.3,unmatched,
NBP,2020-09-30,22.54,6.37,3.54,Gainer,378.2,unmatched,
PHVS,2022-12-20,22.53,15.51,1.45,Gainer,1844.2,unmatched,
SRRK,2022-06-07,22.53,10.58,2.13,Gainer,4515.9,unmatched,
LNTH,2020-03-18,-22.53,13.0,1.73,Loser,5093.4,unmatched,
KNSA,2021-11-01,22.52,4.45,5.06,Gainer,3372.2,unmatched,
IMNM,2022-06-30,22.52,12.56,1.79,Gainer,2411.9,unmatched,
LQDA,2020-01-13,22.52,11.82,1.9,Gainer,2698.6,unmatched,
GLPG,2019-03-29,22.52,2.89,7.8,Gainer,2218.1,unmatched,
AQST,2018-11-21,-22.52,14.85,1.52,Loser,488.0,unmatched,
URGN,2020-03-12,-22.51,10.34,2.18,Loser,1015.8,unmatched,
RZLT,2018-08-28,-22.5,5.94,3.79,Loser,307.2,unmatched,
NVAX,2020-11-27,22.5,7.01,3.21,Gainer,1647.7,unmatched,
MSLE,2020-05-13,-22.5,11.94,1.89,Loser,256.9,unmatched,
VRCA,2020-03-19,22.5,16.68,1.35,Gainer,87.5,unmatched,
MSLE,2019-12-02,22.5,14.59,1.54,Gainer,256.9,unmatched,
BCRX,2020-03-19,22.5,27.88,0.81,Gainer,2190.7,unmatched,
MSLE,2019-02-19,22.5,5.41,4.16,Gainer,256.9,unmatched,
VTVT,2020-05-12,22.49,7.58,2.97,Gainer,150.3,unmatched,
PGEN,2020-03-09,-22.48,14.96,1.5,Loser,1341.0,unmatched,
GLPG,2022-01-27,22.47,3.69,6.08,Gainer,2218.1,unmatched,
EWTX,2022-01-05,22.47,10.31,2.18,Gainer,3222.6,unmatched,
ELDN,2020-10-29,22.47,7.6,2.95,Gainer,208.6,unmatched,
VCYT,2018-10-30,22.46,6.0,3.74,Gainer,2892.4,unmatched,
GLSI,2020-12-11,-22.46,23.58,0.95,Loser,384.0,unmatched,
ENLV,2018-01-19,22.45,,,Gainer,273.0,unmatched,
GRCE,2021-02-10,22.45,9.92,2.26,Gainer,66.4,unmatched,
CRMD,2018-11-19,22.45,13.92,1.61,Gainer,561.8,unmatched,
QIPT,2019-11-08,22.45,3.85,5.83,Gainer,161.4,unmatched,
CNTN,2022-12-01,22.45,14.71,1.53,Gainer,200.4,unmatched,
CRMD,2021-09-07,-22.45,8.4,2.67,Loser,561.8,unmatched,
XTNT,2019-06-28,22.45,5.43,4.13,Gainer,79.8,unmatched,
PRLD,2022-08-10,22.43,6.32,3.55,Gainer,173.5,unmatched,
PHAT,2022-05-09,-22.42,12.3,1.82,Loser,979.8,unmatched,
ZVRA,2020-05-13,-22.41,15.67,1.43,Loser,502.7,unmatched,
AXGN,2018-12-18,-22.41,10.48,2.14,Loser,1591.9,unmatched,
TNGX,2022-08-10,22.41,7.65,2.93,Gainer,1500.3,unmatched,
ACHV,2019-01-15,22.41,10.81,2.07,Gainer,242.7,unmatched,
OKYO,2022-08-30,22.41,10.38,2.16,Gainer,87.8,unmatched,
MBOT,2018-12-18,-22.4,26.73,0.84,Loser,161.9,unmatched,
AMRN,2018-11-13,-22.4,11.14,2.01,Loser,286.9,unmatched,
GYRE,2022-05-26,-22.38,13.11,1.71,Loser,793.8,unmatched,
CRBP,2020-03-17,22.38,9.99,2.24,Gainer,150.4,unmatched,
PTGX,2018-05-10,-22.38,6.89,3.25,Loser,5756.4,unmatched,
KOD,2018-12-06,22.37,10.04,2.23,Gainer,1636.1,unmatched,
XBIT,2018-09-10,-22.35,10.13,2.2,Loser,68.9,unmatched,
DNTH,2022-07-08,22.35,9.16,2.44,Gainer,2385.5,unmatched,
IMUX,2018-12-24,22.35,13.82,1.62,Gainer,122.7,unmatched,
PGEN,2020-12-15,-22.32,11.06,2.02,Loser,1341.0,unmatched,
IBRX,2022-05-11,-22.32,15.86,1.41,Loser,9633.0,unmatched,
MSLE,2018-06-27,22.32,10.51,2.12,Gainer,256.9,unmatched,
MGNX,2022-11-04,22.31,7.98,2.8,Gainer,125.9,unmatched,
LQDA,2019-02-22,22.31,8.24,2.71,Gainer,2698.6,unmatched,
ERAS,2022-12-09,-22.3,12.85,1.73,Loser,4229.0,unmatched,
INDV,2020-04-28,22.3,6.08,3.66,Gainer,4090.8,unmatched,
AVTX,2022-09-06,22.29,8.2,2.72,Gainer,324.0,unmatched,
LQDA,2020-10-20,22.29,13.92,1.6,Gainer,2698.6,unmatched,
LPCN,2020-03-19,22.29,21.26,1.05,Gainer,55.3,unmatched,
URGN,2022-06-07,22.29,7.96,2.8,Gainer,1015.8,unmatched,
OCGN,2019-01-04,22.28,33.62,0.66,Gainer,595.7,unmatched,
IOVA,2020-03-16,-22.28,18.12,1.23,Loser,1532.3,unmatched,
NGNE,2022-04-04,22.28,9.72,2.29,Gainer,363.9,unmatched,
IBRX,2020-07-08,22.27,10.32,2.16,Gainer,9633.0,unmatched,
ZVRA,2020-05-20,-22.26,19.15,1.16,Loser,502.7,unmatched,
HYFT,2020-11-09,-22.26,14.28,1.56,Loser,52.8,unmatched,
PGNY,2020-03-17,22.26,11.95,1.86,Gainer,1525.1,unmatched,
IBRX,2022-02-15,22.26,7.71,2.89,Gainer,9633.0,unmatched,
OCGN,2022-02-22,22.25,8.54,2.61,Gainer,595.7,unmatched,
BYSI,2020-03-19,22.24,10.04,2.21,Gainer,55.5,unmatched,
CNTX,2022-04-11,-22.24,11.78,1.89,Loser,206.7,unmatched,
MGTX,2020-12-17,22.23,5.7,3.9,Gainer,608.5,unmatched,
REPL,2022-12-07,22.23,5.83,3.81,Gainer,631.7,unmatched,
VANI,2020-06-09,22.22,7.95,2.79,Gainer,99.9,unmatched,
YI,2022-03-16,22.22,12.27,1.81,Gainer,68.6,unmatched,
CRMD,2018-12-06,22.22,10.39,2.14,Gainer,561.8,unmatched,
ELDN,2020-10-30,22.22,7.35,3.02,Gainer,208.6,unmatched,
SAVA,2020-06-04,-22.22,36.67,0.61,Loser,110.1,unmatched,
CRMD,2018-04-03,22.22,13.41,1.66,Gainer,561.8,unmatched,
IBIO,2018-01-04,22.22,,,Gainer,97.4,unmatched,
PALI,2022-08-03,22.22,9.55,2.33,Gainer,264.1,unmatched,
ANIX,2020-10-01,22.22,7.41,3.0,Gainer,99.5,unmatched,
PMN,2020-11-04,22.22,10.0,2.22,Gainer,50.6,unmatched,
LQDA,2021-11-11,22.22,6.67,3.33,Gainer,2698.6,unmatched,
ALT,2020-03-11,22.22,16.02,1.39,Gainer,539.7,unmatched,
PMN,2020-11-13,-22.22,16.43,1.35,Loser,50.6,unmatched,
TARA,2019-12-30,22.22,7.0,3.17,Gainer,340.8,unmatched,
MSLE,2020-12-28,-22.22,12.68,1.75,Loser,256.9,unmatched,
RZLT,2020-06-04,-22.22,19.64,1.13,Loser,307.2,unmatched,
ASRT,2021-01-04,22.22,9.77,2.27,Gainer,74.8,unmatched,
PMN,2021-02-09,22.22,6.82,3.26,Gainer,50.6,unmatched,
XTNT,2018-03-14,22.21,10.16,2.19,Gainer,79.8,unmatched,
COEP,2022-11-03,-22.21,40.5,0.55,Loser,69.3,unmatched,
SLN,2022-04-27,-22.21,12.79,1.74,Loser,257.0,unmatched,
CADL,2021-09-07,22.21,8.24,2.7,Gainer,288.2,unmatched,
URGN,2020-03-16,-22.19,14.75,1.5,Loser,1015.8,unmatched,
NGNE,2019-11-25,22.19,5.13,4.32,Gainer,363.9,unmatched,
ARMP,2021-11-01,22.19,5.15,4.31,Gainer,391.7,unmatched,
IMUX,2018-10-04,22.19,119.55,0.19,Gainer,122.7,unmatched,
LGND,2020-03-16,-22.18,14.08,1.58,Loser,3903.1,unmatched,
BLTE,2022-07-20,-22.17,13.55,1.64,Loser,7139.0,unmatched,
TNXP,2018-12-03,-22.16,25.93,0.85,Loser,178.6,unmatched,
TNXP,2020-07-22,-22.16,13.85,1.6,Loser,178.6,unmatched,
CRMD,2018-10-12,22.16,9.2,2.41,Gainer,561.8,unmatched,
VANI,2020-12-21,22.16,11.55,1.92,Gainer,99.9,unmatched,
ORGO,2019-11-22,-22.16,11.25,1.97,Loser,407.4,unmatched,
COGT,2018-12-28,22.16,11.63,1.9,Gainer,6305.7,unmatched,
DVAX,2021-11-05,-22.16,8.14,2.72,Loser,1820.1,unmatched,
IMUX,2018-11-05,22.15,10.94,2.02,Gainer,122.7,unmatched,
MSLE,2021-08-24,-22.14,4.87,4.54,Loser,256.9,unmatched,
ZLAB,2021-04-13,22.14,5.09,4.35,Gainer,2154.0,unmatched,
BMEA,2022-08-17,-22.12,10.16,2.18,Loser,96.9,unmatched,
QIPT,2018-06-29,22.12,5.8,3.81,Gainer,161.4,unmatched,
ANIX,2018-01-24,22.12,,,Gainer,99.5,unmatched,
JBIO,2021-11-12,22.11,9.75,2.27,Gainer,731.3,unmatched,
FDMT,2021-10-29,-22.11,10.17,2.17,Loser,551.9,unmatched,
PHVS,2022-06-17,22.11,4.46,4.96,Gainer,1844.2,unmatched,
IRD,2018-05-04,22.1,5.5,4.02,Gainer,286.9,unmatched,
ELVN,2022-04-05,-22.09,15.41,1.43,Loser,1762.0,unmatched,
GLSI,2021-04-05,22.09,11.29,1.96,Gainer,384.0,unmatched,
AMRN,2019-01-10,22.09,7.11,3.11,Gainer,286.9,unmatched,
IMRX,2022-09-13,22.08,7.91,2.79,Gainer,322.2,unmatched,
GLTO,2022-09-29,-22.08,12.87,1.72,Loser,1781.9,unmatched,
RZLT,2018-03-28,-22.07,9.36,2.36,Loser,307.2,unmatched,
TVTX,2019-08-22,-22.07,8.99,2.45,Loser,2665.4,unmatched,
DTIL,2022-06-27,22.07,12.07,1.83,Gainer,101.1,unmatched,
RIGL,2022-12-02,22.06,8.13,2.71,Gainer,630.6,unmatched,
TNXP,2021-02-08,22.05,10.74,2.05,Gainer,178.6,unmatched,
CORT,2019-11-20,-22.05,6.37,3.46,Loser,3797.6,unmatched,
NVCT,2022-02-14,-22.05,,,Loser,234.7,unmatched,
BLTE,2022-07-21,22.05,11.7,1.88,Gainer,7139.0,unmatched,
VANI,2020-12-24,-22.05,14.9,1.48,Loser,99.9,unmatched,
RZLT,2018-02-02,-22.05,8.34,2.65,Loser,307.2,unmatched,
MNOV,2020-09-24,-22.04,7.44,2.96,Loser,71.3,unmatched,
DTIL,2019-09-11,22.04,6.89,3.2,Gainer,101.1,unmatched,
DBVT,2022-12-23,22.03,8.47,2.6,Gainer,1153.6,unmatched,
IBIO,2020-03-04,22.03,15.67,1.41,Gainer,97.4,unmatched,
AVTX,2020-03-16,-22.02,20.16,1.09,Loser,324.0,unmatched,
BYSI,2020-08-28,22.02,7.21,3.06,Gainer,55.5,unmatched,
VSTM,2020-04-20,22.01,7.59,2.9,Gainer,430.8,unmatched,
RARE,2020-03-16,-22.01,13.25,1.66,Loser,2260.2,unmatched,
BCRX,2020-03-12,-22.01,23.04,0.96,Loser,2190.7,unmatched,
IMMX,2022-04-05,-22.01,11.99,1.84,Loser,427.3,unmatched,
MCRB,2021-11-30,22.0,6.79,3.24,Gainer,79.1,unmatched,
SLNO,2021-02-08,22.0,5.36,4.1,Gainer,2098.5,unmatched,
RZLT,2019-03-07,22.0,13.98,1.57,Gainer,307.2,unmatched,
DMAC,2020-06-19,22.0,6.6,3.33,Gainer,414.0,unmatched,
IMDX,2022-12-16,-22.0,13.78,1.6,Loser,172.4,unmatched,
AXSM,2022-04-25,-21.99,12.55,1.75,Loser,8383.5,unmatched,
ACET,2021-02-10,21.99,6.66,3.3,Gainer,69.6,unmatched,
IBRX,2020-05-11,21.99,9.13,2.41,Gainer,9633.0,unmatched,
GALT,2018-01-08,21.98,,,Gainer,192.1,unmatched,
AMLX,2022-06-08,21.98,7.34,3.0,Gainer,1666.0,unmatched,
ZNTL,2022-11-09,-21.98,8.55,2.57,Loser,154.8,unmatched,
RCKT,2020-03-16,-21.96,17.39,1.26,Loser,542.2,unmatched,
ALKS,2018-04-02,-21.96,6.1,3.6,Loser,4970.0,unmatched,
PBYI,2019-10-08,-21.95,10.42,2.11,Loser,287.2,unmatched,
SABS,2022-06-24,21.95,13.5,1.63,Gainer,195.2,unmatched,
NRIX,2020-12-14,21.95,8.37,2.62,Gainer,1642.4,unmatched,
SNDX,2020-05-22,-21.95,14.45,1.52,Loser,1886.9,unmatched,
HCM,2022-06-08,21.95,8.87,2.48,Gainer,2588.0,unmatched,
MRVI,2021-11-05,-21.94,7.24,3.03,Loser,1304.4,unmatched,
ACAD,2018-04-25,-21.93,10.27,2.14,Loser,4155.1,unmatched,
ANIX,2020-11-27,21.93,6.69,3.28,Gainer,99.5,unmatched,
ASMB,2019-10-17,21.93,8.26,2.66,Gainer,472.0,unmatched,
BCYC,2020-09-14,21.92,7.18,3.05,Gainer,397.5,unmatched,
CLYM,2021-09-17,-21.92,20.16,1.09,Loser,487.5,unmatched,
IBRX,2021-11-30,21.91,6.74,3.25,Gainer,9633.0,unmatched,
CNTN,2022-02-16,-21.9,20.21,1.08,Loser,200.4,unmatched,
ANVS,2021-05-10,21.9,7.9,2.77,Gainer,71.0,unmatched,
ENLV,2018-05-07,21.89,7.67,2.85,Gainer,273.0,unmatched,
CABA,2022-11-01,21.89,10.22,2.14,Gainer,319.6,unmatched,
RZLT,2020-05-12,-21.88,17.13,1.28,Loser,307.2,unmatched,
SLGL,2018-09-06,21.88,4.69,4.66,Gainer,255.4,unmatched,
QIPT,2020-04-13,21.88,4.89,4.47,Gainer,161.4,unmatched,
MSLE,2019-05-10,-21.87,5.3,4.13,Loser,256.9,unmatched,
IDYA,2020-01-02,21.87,7.19,3.04,Gainer,2827.6,unmatched,
COGT,2020-03-17,21.87,22.56,0.97,Gainer,6305.7,unmatched,
HELP,2020-12-04,21.87,11.56,1.89,Gainer,366.7,unmatched,
ABUS,2018-08-03,-21.86,10.48,2.09,Loser,896.2,unmatched,
GHRS,2021-12-06,21.86,15.49,1.41,Gainer,921.1,unmatched,
CRBP,2021-02-01,21.86,9.73,2.25,Gainer,150.4,unmatched,
STRO,2019-01-04,21.85,10.99,1.99,Gainer,335.5,unmatched,
ZVRA,2020-11-23,21.84,6.59,3.31,Gainer,502.7,unmatched,
OMER,2022-06-27,21.84,9.43,2.31,Gainer,854.4,unmatched,
SLDB,2022-03-16,21.83,8.19,2.67,Gainer,483.8,unmatched,
AGEN,2021-10-22,-21.83,7.98,2.74,Loser,120.4,unmatched,
PTGX,2022-04-14,-21.83,8.79,2.48,Loser,5756.4,unmatched,
SAVA,2021-01-25,21.83,7.71,2.83,Gainer,110.1,unmatched,
QIPT,2018-08-07,-21.82,6.28,3.47,Loser,161.4,unmatched,
BDTX,2020-03-27,-21.82,20.67,1.06,Loser,140.7,unmatched,
IMTX,2020-05-29,21.82,2.61,8.37,Gainer,1386.2,unmatched,
TGTX,2022-04-18,-21.81,11.23,1.94,Loser,4777.1,unmatched,
RLMD,2018-08-28,21.81,10.89,2.0,Gainer,334.4,unmatched,
IMVT,2020-03-18,-21.8,19.53,1.12,Loser,5643.9,unmatched,
ENLV,2020-03-02,-21.79,17.38,1.25,Loser,273.0,unmatched,
CNTN,2022-01-20,21.79,,,Gainer,200.4,unmatched,
STOK,2020-02-10,21.79,5.95,3.66,Gainer,2079.6,unmatched,
PRAX,2020-11-10,-21.78,,,Loser,9341.1,unmatched,
JBIO,2022-06-24,21.78,6.9,3.15,Gainer,731.3,unmatched,
SRRK,2022-07-06,21.77,14.2,1.53,Gainer,4515.9,unmatched,
TRVI,2020-08-24,-21.76,20.3,1.07,Loser,1528.5,unmatched,
VTVT,2018-10-04,-21.76,15.08,1.44,Loser,150.3,unmatched,
QURE,2020-06-25,-21.76,8.21,2.65,Loser,973.6,unmatched,
CNMD,2020-03-24,21.75,15.42,1.41,Gainer,1424.5,unmatched,
VRCA,2020-06-30,-21.75,12.72,1.71,Loser,87.5,unmatched,
RZLT,2018-11-27,21.74,3.61,6.03,Gainer,307.2,unmatched,
MSLE,2018-03-19,21.74,3.57,6.09,Gainer,256.9,unmatched,
IBIO,2020-04-28,21.74,11.16,1.95,Gainer,97.4,unmatched,
ALLO,2021-12-13,-21.74,8.85,2.46,Loser,624.7,unmatched,
IBIO,2022-05-20,21.74,10.0,2.17,Gainer,97.4,unmatched,
HURA,2019-05-21,21.74,15.13,1.44,Gainer,94.3,unmatched,
FATE,2021-08-20,-21.74,9.06,2.4,Loser,170.7,unmatched,
MSLE,2020-03-16,-21.74,33.89,0.64,Loser,256.9,unmatched,
COLL,2019-02-28,21.73,4.79,4.54,Gainer,1317.2,unmatched,
AUTL,2019-09-05,21.73,10.22,2.13,Gainer,455.1,unmatched,
GRCE,2019-12-26,21.72,10.8,2.01,Gainer,66.4,unmatched,
ALDX,2021-01-08,21.72,5.68,3.82,Gainer,328.5,unmatched,
ZYME,2021-01-28,-21.72,10.97,1.98,Loser,1773.5,unmatched,
GRCE,2018-10-01,21.71,7.64,2.84,Gainer,66.4,unmatched,
FULC,2020-02-18,21.71,9.09,2.39,Gainer,558.1,unmatched,
ASRT,2021-05-26,21.71,10.11,2.15,Gainer,74.8,unmatched,
PMVP,2022-06-07,-21.7,16.86,1.29,Loser,90.5,unmatched,
QDEL,2020-08-27,-21.7,12.02,1.81,Loser,1544.8,unmatched,
NKTX,2020-12-07,21.69,7.22,3.0,Gainer,191.8,unmatched,
HRTX,2020-03-16,-21.69,14.94,1.45,Loser,218.2,unmatched,
MESO,2020-04-09,21.68,11.44,1.9,Gainer,2103.1,unmatched,
SNDX,2020-03-04,21.68,7.27,2.98,Gainer,1886.9,unmatched,
IMMP,2021-11-09,-21.68,7.61,2.85,Loser,412.1,unmatched,
AKBA,2019-11-22,21.68,8.07,2.69,Gainer,347.6,unmatched,
MIST,2022-10-17,-21.67,11.98,1.81,Loser,145.6,unmatched,
NKTR,2018-03-02,21.67,6.86,3.16,Gainer,1930.0,unmatched,
PLX,2018-09-21,21.67,4.93,4.39,Gainer,231.6,unmatched,
TECX,2020-04-01,-21.66,20.78,1.04,Loser,438.9,unmatched,
HURA,2022-12-07,21.66,11.09,1.95,Gainer,94.3,unmatched,
MNKD,2020-12-16,21.65,5.53,3.92,Gainer,1007.2,unmatched,
PALI,2022-03-15,21.65,7.5,2.89,Gainer,264.1,unmatched,
ONCY,2020-05-11,21.64,8.44,2.56,Gainer,121.6,unmatched,
TNYA,2022-11-17,-21.63,15.81,1.37,Loser,121.6,unmatched,
TGTX,2021-08-02,-21.63,7.64,2.83,Loser,4777.1,unmatched,
TERN,2021-04-14,21.63,10.77,2.01,Gainer,4581.3,unmatched,
ANVS,2020-04-02,-21.63,19.64,1.1,Loser,71.0,unmatched,
TECX,2019-02-25,21.63,8.04,2.69,Gainer,438.9,unmatched,
VRCA,2020-03-16,-21.62,18.2,1.19,Loser,87.5,unmatched,
HURA,2021-05-26,21.62,6.91,3.13,Gainer,94.3,unmatched,
SPRB,2022-09-28,21.62,8.64,2.5,Gainer,58.8,unmatched,
TARA,2018-12-28,21.62,4.99,4.33,Gainer,340.8,unmatched,
CADL,2022-10-21,21.62,17.73,1.22,Gainer,288.2,unmatched,
MSLE,2020-12-01,-21.62,4.48,4.82,Loser,256.9,unmatched,
CBIO,2022-08-05,21.62,-5.56,-3.89,Gainer,368.1,unmatched,
KALA,2022-05-24,-21.62,22.71,0.95,Loser,346.3,unmatched,
FENC,2020-04-06,21.61,10.47,2.06,Gainer,290.0,unmatched,
SCLX,2022-12-28,21.6,13.44,1.61,Gainer,57.7,unmatched,
CPRX,2020-08-11,-21.6,7.62,2.83,Loser,2836.8,unmatched,
AVXL,2018-12-28,21.6,9.69,2.23,Gainer,410.5,unmatched,
TLSA,2020-08-03,-21.6,18.15,1.19,Loser,184.5,unmatched,
MDGL,2018-11-13,-21.6,12.17,1.77,Loser,9811.3,unmatched,
EYPT,2022-07-15,21.6,6.47,3.34,Gainer,1453.7,unmatched,
IMNM,2021-01-25,21.59,5.67,3.81,Gainer,2411.9,unmatched,
DMAC,2019-11-12,21.59,7.02,3.08,Gainer,414.0,unmatched,
CRMD,2019-01-04,21.58,10.5,2.05,Gainer,561.8,unmatched,
IVA,2022-10-31,-21.58,22.55,0.96,Loser,1348.2,unmatched,
ENLV,2021-02-08,21.58,6.4,3.37,Gainer,273.0,unmatched,
IMUX,2021-02-16,21.58,6.5,3.32,Gainer,122.7,unmatched,
EYPT,2018-05-10,-21.57,14.5,1.49,Loser,1453.7,unmatched,
ENTX,2020-03-18,-21.57,18.23,1.18,Loser,63.7,unmatched,
STOK,2020-03-19,21.57,13.51,1.6,Gainer,2079.6,unmatched,
ALEC,2020-03-17,21.57,10.51,2.05,Gainer,265.2,unmatched,
RZLT,2019-08-06,-21.56,31.04,0.69,Loser,307.2,unmatched,
ASRT,2022-01-03,21.56,9.6,2.24,Gainer,74.8,unmatched,
SVRA,2021-03-30,21.56,14.79,1.46,Gainer,1224.9,unmatched,
ELVN,2022-10-18,21.55,6.19,3.48,Gainer,1762.0,unmatched,
CRVS,2021-02-22,21.54,7.83,2.75,Gainer,1529.6,unmatched,
PHAT,2022-08-09,21.54,9.96,2.16,Gainer,979.8,unmatched,
EOLS,2020-12-17,21.53,8.38,2.57,Gainer,278.7,unmatched,
AURA,2021-11-29,-21.53,19.76,1.09,Loser,374.0,unmatched,
SGMO,2020-12-11,-21.53,6.91,3.12,Loser,160.7,unmatched,
SRRK,2022-06-28,-21.53,16.1,1.34,Loser,4515.9,unmatched,
SNDX,2019-12-05,21.52,5.33,4.03,Gainer,1886.9,unmatched,
PVLA,2019-09-27,-21.52,13.56,1.59,Loser,1598.2,unmatched,
NBP,2021-07-28,21.52,7.82,2.75,Gainer,378.2,unmatched,
QIPT,2018-02-21,-21.51,17.37,1.24,Loser,161.4,unmatched,
SLDB,2020-03-16,-21.51,12.9,1.67,Loser,483.8,unmatched,
LPCN,2018-12-31,21.5,7.92,2.71,Gainer,55.3,unmatched,
QTTB,2020-03-12,-21.5,10.67,2.01,Loser,56.1,unmatched,
XERS,2019-02-12,-21.5,7.34,2.93,Loser,1015.5,unmatched,
PHAT,2022-05-17,21.49,13.02,1.65,Gainer,979.8,unmatched,
INKT,2022-04-07,21.49,11.67,1.84,Gainer,51.4,unmatched,
NVAX,2018-08-09,21.49,5.1,4.21,Gainer,1647.7,unmatched,
TARA,2019-03-06,21.48,5.56,3.87,Gainer,340.8,unmatched,
QIPT,2018-08-06,21.48,3.09,6.95,Gainer,161.4,unmatched,
CABA,2022-05-16,21.48,11.68,1.84,Gainer,319.6,unmatched,
TECX,2020-03-12,-21.48,15.34,1.4,Loser,438.9,unmatched,
MBOT,2020-03-12,-21.47,16.5,1.3,Loser,161.9,unmatched,
ALXO,2021-11-09,-21.47,10.26,2.09,Loser,276.8,unmatched,
ABEO,2022-07-08,21.46,11.38,1.89,Gainer,277.5,unmatched,
ADMA,2018-07-26,21.46,5.16,4.16,Gainer,3715.5,unmatched,
SANA,2022-06-17,21.46,9.51,2.26,Gainer,1121.4,unmatched,
RZLT,2019-08-13,21.46,26.96,0.8,Gainer,307.2,unmatched,
CRDL,2021-01-12,21.46,6.54,3.28,Gainer,113.9,unmatched,
AVXL,2021-06-16,21.45,6.94,3.09,Gainer,410.5,unmatched,
IMUX,2021-07-15,-21.45,10.21,2.1,Loser,122.7,unmatched,
TNYA,2021-08-31,-21.45,14.16,1.51,Loser,121.6,unmatched,
NVAX,2021-02-01,21.44,5.97,3.59,Gainer,1647.7,unmatched,
ARMP,2018-03-20,-21.43,11.57,1.85,Loser,391.7,unmatched,
ORKA,2018-10-31,21.43,9.34,2.29,Gainer,1665.8,unmatched,
HURA,2021-09-24,-21.43,12.08,1.77,Loser,94.3,unmatched,
TNXP,2022-05-11,-21.43,11.36,1.89,Loser,178.6,unmatched,
LPCN,2020-12-09,-21.43,9.23,2.32,Loser,55.3,unmatched,
RZLT,2018-12-07,-21.43,4.09,5.24,Loser,307.2,unmatched,
DMAC,2018-04-10,21.43,8.35,2.57,Gainer,414.0,unmatched,
ORGO,2022-03-02,21.41,6.16,3.47,Gainer,407.4,unmatched,
NRXP,2020-12-23,-21.4,16.76,1.28,Loser,55.1,unmatched,
SLDB,2021-05-14,-21.4,9.05,2.36,Loser,483.8,unmatched,
APLS,2020-03-16,-21.4,14.68,1.46,Loser,2679.3,unmatched,
CRMD,2022-02-28,21.39,5.03,4.25,Gainer,561.8,unmatched,
COEP,2022-11-01,-21.38,26.56,0.81,Loser,69.3,unmatched,
ARCT,2018-01-04,21.38,,,Gainer,233.8,unmatched,
DRUG,2022-09-02,21.38,43.53,0.49,Gainer,820.4,unmatched,
ANIX,2018-03-27,-21.36,15.33,1.39,Loser,99.5,unmatched,
VRDN,2020-03-25,21.36,23.74,0.9,Gainer,2804.1,unmatched,
LQDA,2018-12-26,21.36,8.91,2.4,Gainer,2698.6,unmatched,
VIR,2020-11-09,-21.36,10.81,1.98,Loser,1264.6,unmatched,
XERS,2021-08-23,21.36,7.53,2.84,Gainer,1015.5,unmatched,
RIGL,2020-07-13,21.35,7.34,2.91,Gainer,630.6,unmatched,
ARCT,2022-05-11,-21.35,19.75,1.08,Loser,233.8,unmatched,
TRVI,2020-07-07,-21.35,18.0,1.19,Loser,1528.5,unmatched,
MYGN,2019-05-08,-21.35,4.75,4.49,Loser,429.7,unmatched,
AQST,2019-12-13,-21.34,16.78,1.27,Loser,488.0,unmatched,
CELC,2021-06-29,-21.34,9.7,2.2,Loser,5169.0,unmatched,
ASMB,2019-04-15,-21.34,9.6,2.22,Loser,472.0,unmatched,
IMUX,2019-04-23,21.33,34.95,0.61,Gainer,122.7,unmatched,
PAHC,2019-05-07,-21.33,4.15,5.14,Loser,2212.8,unmatched,
FBRX,2019-05-30,21.33,14.6,1.46,Gainer,378.6,unmatched,
RYTM,2022-08-15,21.33,9.37,2.28,Gainer,6188.4,unmatched,
EDAP,2019-05-16,-21.32,8.8,2.42,Loser,163.4,unmatched,
MCRB,2020-08-13,21.31,8.8,2.42,Gainer,79.1,unmatched,
BHVN,2022-10-04,21.3,,,Gainer,1528.6,unmatched,
LCTX,2020-02-06,21.3,8.05,2.64,Gainer,442.2,unmatched,
NVCT,2022-04-06,21.3,9.97,2.14,Gainer,234.7,unmatched,
HYFT,2018-04-04,21.3,4.88,4.36,Gainer,52.8,unmatched,
BCYC,2020-03-10,21.29,11.23,1.9,Gainer,397.5,unmatched,
AGEN,2022-11-10,21.29,8.51,2.5,Gainer,120.4,unmatched,
TRVI,2022-06-29,21.29,9.82,2.17,Gainer,1528.5,unmatched,
COGT,2019-11-15,-21.29,20.72,1.03,Loser,6305.7,unmatched,
ALDX,2020-07-14,21.28,7.89,2.7,Gainer,328.5,unmatched,
IBIO,2019-10-24,-21.28,18.65,1.14,Loser,97.4,unmatched,
TARA,2018-01-17,21.28,,,Gainer,340.8,unmatched,
KLRS,2021-02-02,21.28,9.25,2.3,Gainer,195.6,unmatched,
PGEN,2019-03-05,21.26,12.2,1.74,Gainer,1341.0,unmatched,
PLRX,2021-02-02,21.26,6.33,3.36,Gainer,79.9,unmatched,
SRRK,2022-08-05,21.26,9.49,2.24,Gainer,4515.9,unmatched,
STXS,2021-08-10,-21.26,7.66,2.77,Loser,201.6,unmatched,
MDXG,2018-12-11,21.26,33.15,0.64,Gainer,724.2,unmatched,
